"variant_id","variant_name","base_pattern_id","strategy_family_id","terminal_direction","location_code","location_name","location_orientation","location_condition_ids","location_condition_keys","location_availability","confirmation_policy","confirmation_profile","expiry_class","observability","provenance","inherited_provenance","inherited_source_ids","status"
"VAR-PS-BID-PULL-ASK-STACK-SHORT-BEST_BID_ASK-001","Pulling / Stacking / Bid Pull / Ask Stack / Seller Control / SHORT / Best Ask","PAT-PS-BID-PULL-ASK-STACK-001","STR-PULLING-STACKING","SHORT","BEST_BID_ASK","Best Ask","REVERSAL_EDGE","CD-G03-003 CD-G03-004","distance_to_best_ask relation_to_best_ask","AVAILABLE","BASE_CANONICAL_ONLY","Stacking / Bid Pull / Ask Stack / Seller Control","REACTION","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S04 S26","UNVALIDATED"
"VAR-PS-BID-PULL-ASK-STACK-SHORT-VISIBLE_BOOK_WALL-001","Pulling / Stacking / Bid Pull / Ask Stack / Seller Control / SHORT / Visible Ask Wall","PAT-PS-BID-PULL-ASK-STACK-001","STR-PULLING-STACKING","SHORT","VISIBLE_BOOK_WALL","Visible Ask Wall","REVERSAL_EDGE","CD-G06-031 CD-G06-032","ask_wall_concentration_top10 distance_to_nearest_ask_wall","AVAILABLE","BASE_CANONICAL_ONLY","Stacking / Bid Pull / Ask Stack / Seller Control","REACTION","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S04 S26","UNVALIDATED"
"VAR-PS-ASK-PULL-BID-STACK-LONG-BEST_BID_ASK-001","Pulling / Stacking / Ask Pull / Bid Stack / Buyer Control / LONG / Best Bid","PAT-PS-ASK-PULL-BID-STACK-001","STR-PULLING-STACKING","LONG","BEST_BID_ASK","Best Bid","REVERSAL_EDGE","CD-G03-001 CD-G03-002","distance_to_best_bid relation_to_best_bid","AVAILABLE","BASE_CANONICAL_ONLY","Stacking / Ask Pull / Bid Stack / Buyer Control","REACTION","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S04 S26","UNVALIDATED"
"VAR-PS-ASK-PULL-BID-STACK-LONG-VISIBLE_BOOK_WALL-001","Pulling / Stacking / Ask Pull / Bid Stack / Buyer Control / LONG / Visible Bid Wall","PAT-PS-ASK-PULL-BID-STACK-001","STR-PULLING-STACKING","LONG","VISIBLE_BOOK_WALL","Visible Bid Wall","REVERSAL_EDGE","CD-G06-029 CD-G06-030","bid_wall_concentration_top10 distance_to_nearest_bid_wall","AVAILABLE","BASE_CANONICAL_ONLY","Stacking / Ask Pull / Bid Stack / Buyer Control","REACTION","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S04 S26","UNVALIDATED"
"VAR-PS-WALL-PULL-FRAGILITY-LONG-BEST_BID_ASK-001","Pulling / Stacking / Apparent Wall / Pull-on-Approach / Fragility / LONG / Best Bid","PAT-PS-WALL-PULL-FRAGILITY-001","STR-PULLING-STACKING","LONG","BEST_BID_ASK","Best Bid","REVERSAL_EDGE","CD-G03-001 CD-G03-002","distance_to_best_bid relation_to_best_bid","AVAILABLE","BASE_CANONICAL_ONLY","Stacking / Apparent Wall / Pull-on-Approach / Fragility","REACTION","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S04 S22","UNVALIDATED"
"VAR-PS-WALL-PULL-FRAGILITY-LONG-VISIBLE_BOOK_WALL-001","Pulling / Stacking / Apparent Wall / Pull-on-Approach / Fragility / LONG / Visible Bid Wall","PAT-PS-WALL-PULL-FRAGILITY-001","STR-PULLING-STACKING","LONG","VISIBLE_BOOK_WALL","Visible Bid Wall","REVERSAL_EDGE","CD-G06-029 CD-G06-030","bid_wall_concentration_top10 distance_to_nearest_bid_wall","AVAILABLE","BASE_CANONICAL_ONLY","Stacking / Apparent Wall / Pull-on-Approach / Fragility","REACTION","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S04 S22","UNVALIDATED"
"VAR-PS-WALL-PULL-FRAGILITY-LONG-ROLLING_5M_EXTREME-001","Pulling / Stacking / Apparent Wall / Pull-on-Approach / Fragility / LONG / Rolling 5m Low","PAT-PS-WALL-PULL-FRAGILITY-001","STR-PULLING-STACKING","LONG","ROLLING_5M_EXTREME","Rolling 5m Low","REVERSAL_EDGE","CD-G03-027 CD-G03-028","distance_to_rolling_5m_low relation_to_rolling_5m_low","AVAILABLE","BASE_CANONICAL_ONLY","Stacking / Apparent Wall / Pull-on-Approach / Fragility","REACTION","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S04 S22","UNVALIDATED"
"VAR-PS-WALL-PULL-FRAGILITY-LONG-SESSION_EXTREME-001","Pulling / Stacking / Apparent Wall / Pull-on-Approach / Fragility / LONG / Session Low","PAT-PS-WALL-PULL-FRAGILITY-001","STR-PULLING-STACKING","LONG","SESSION_EXTREME","Session Low","REVERSAL_EDGE","CD-G03-013 CD-G03-014","distance_to_session_low relation_to_session_low","AVAILABLE","BASE_CANONICAL_ONLY","Stacking / Apparent Wall / Pull-on-Approach / Fragility","REACTION","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S04 S22","UNVALIDATED"
"VAR-PS-WALL-PULL-FRAGILITY-SHORT-BEST_BID_ASK-001","Pulling / Stacking / Apparent Wall / Pull-on-Approach / Fragility / SHORT / Best Ask","PAT-PS-WALL-PULL-FRAGILITY-001","STR-PULLING-STACKING","SHORT","BEST_BID_ASK","Best Ask","REVERSAL_EDGE","CD-G03-003 CD-G03-004","distance_to_best_ask relation_to_best_ask","AVAILABLE","BASE_CANONICAL_ONLY","Stacking / Apparent Wall / Pull-on-Approach / Fragility","REACTION","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S04 S22","UNVALIDATED"
"VAR-PS-WALL-PULL-FRAGILITY-SHORT-VISIBLE_BOOK_WALL-001","Pulling / Stacking / Apparent Wall / Pull-on-Approach / Fragility / SHORT / Visible Ask Wall","PAT-PS-WALL-PULL-FRAGILITY-001","STR-PULLING-STACKING","SHORT","VISIBLE_BOOK_WALL","Visible Ask Wall","REVERSAL_EDGE","CD-G06-031 CD-G06-032","ask_wall_concentration_top10 distance_to_nearest_ask_wall","AVAILABLE","BASE_CANONICAL_ONLY","Stacking / Apparent Wall / Pull-on-Approach / Fragility","REACTION","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S04 S22","UNVALIDATED"
"VAR-PS-WALL-PULL-FRAGILITY-SHORT-ROLLING_5M_EXTREME-001","Pulling / Stacking / Apparent Wall / Pull-on-Approach / Fragility / SHORT / Rolling 5m High","PAT-PS-WALL-PULL-FRAGILITY-001","STR-PULLING-STACKING","SHORT","ROLLING_5M_EXTREME","Rolling 5m High","REVERSAL_EDGE","CD-G03-025 CD-G03-026","distance_to_rolling_5m_high relation_to_rolling_5m_high","AVAILABLE","BASE_CANONICAL_ONLY","Stacking / Apparent Wall / Pull-on-Approach / Fragility","REACTION","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S04 S22","UNVALIDATED"
"VAR-PS-WALL-PULL-FRAGILITY-SHORT-SESSION_EXTREME-001","Pulling / Stacking / Apparent Wall / Pull-on-Approach / Fragility / SHORT / Session High","PAT-PS-WALL-PULL-FRAGILITY-001","STR-PULLING-STACKING","SHORT","SESSION_EXTREME","Session High","REVERSAL_EDGE","CD-G03-011 CD-G03-012","distance_to_session_high relation_to_session_high","AVAILABLE","BASE_CANONICAL_ONLY","Stacking / Apparent Wall / Pull-on-Approach / Fragility","REACTION","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S04 S22","UNVALIDATED"
"VAR-PS-BEHIND-PRICE-STACK-RETEST-LONG-VISIBLE_BOOK_WALL-001","Pulling / Stacking / Liquidity Behind Price / Retest Hold / LONG / Visible Bid Wall","PAT-PS-BEHIND-PRICE-STACK-RETEST-001","STR-PULLING-STACKING","LONG","VISIBLE_BOOK_WALL","Visible Bid Wall","WITH_TREND_RETEST","CD-G06-029 CD-G06-030","bid_wall_concentration_top10 distance_to_nearest_bid_wall","AVAILABLE","BASE_CANONICAL_ONLY","Stacking / Liquidity Behind Price / Retest Hold","RETEST","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S21 S26","UNVALIDATED"
"VAR-PS-BEHIND-PRICE-STACK-RETEST-LONG-ROLLING_5M_EXTREME-001","Pulling / Stacking / Liquidity Behind Price / Retest Hold / LONG / Rolling 5m Low","PAT-PS-BEHIND-PRICE-STACK-RETEST-001","STR-PULLING-STACKING","LONG","ROLLING_5M_EXTREME","Rolling 5m Low","WITH_TREND_RETEST","CD-G03-027 CD-G03-028","distance_to_rolling_5m_low relation_to_rolling_5m_low","AVAILABLE","BASE_CANONICAL_ONLY","Stacking / Liquidity Behind Price / Retest Hold","RETEST","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S21 S26","UNVALIDATED"
"VAR-PS-BEHIND-PRICE-STACK-RETEST-LONG-VALUE_AREA_EDGE-001","Pulling / Stacking / Liquidity Behind Price / Retest Hold / LONG / Value Area Low","PAT-PS-BEHIND-PRICE-STACK-RETEST-001","STR-PULLING-STACKING","LONG","VALUE_AREA_EDGE","Value Area Low","WITH_TREND_RETEST","CD-G03-045 CD-G03-046 CD-G11-005 CD-G11-006","distance_to_profile_val relation_to_profile_val value_area_low_distance_session value_area_low_distance_rolling_1h","AVAILABLE","BASE_CANONICAL_ONLY","Stacking / Liquidity Behind Price / Retest Hold","RETEST","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S21 S26","UNVALIDATED"
"VAR-PS-BEHIND-PRICE-STACK-RETEST-LONG-PROFILE_LVN-001","Pulling / Stacking / Liquidity Behind Price / Retest Hold / LONG / Profile LVN","PAT-PS-BEHIND-PRICE-STACK-RETEST-001","STR-PULLING-STACKING","LONG","PROFILE_LVN","Profile LVN","WITH_TREND_RETEST","CD-G11-009 CD-G11-010","low_volume_node_distance_session low_volume_node_distance_rolling_1h","AVAILABLE","BASE_CANONICAL_ONLY","Stacking / Liquidity Behind Price / Retest Hold","RETEST","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S21 S26","UNVALIDATED"
"VAR-PS-BEHIND-PRICE-STACK-RETEST-SHORT-VISIBLE_BOOK_WALL-001","Pulling / Stacking / Liquidity Behind Price / Retest Hold / SHORT / Visible Ask Wall","PAT-PS-BEHIND-PRICE-STACK-RETEST-001","STR-PULLING-STACKING","SHORT","VISIBLE_BOOK_WALL","Visible Ask Wall","WITH_TREND_RETEST","CD-G06-031 CD-G06-032","ask_wall_concentration_top10 distance_to_nearest_ask_wall","AVAILABLE","BASE_CANONICAL_ONLY","Stacking / Liquidity Behind Price / Retest Hold","RETEST","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S21 S26","UNVALIDATED"
"VAR-PS-BEHIND-PRICE-STACK-RETEST-SHORT-ROLLING_5M_EXTREME-001","Pulling / Stacking / Liquidity Behind Price / Retest Hold / SHORT / Rolling 5m High","PAT-PS-BEHIND-PRICE-STACK-RETEST-001","STR-PULLING-STACKING","SHORT","ROLLING_5M_EXTREME","Rolling 5m High","WITH_TREND_RETEST","CD-G03-025 CD-G03-026","distance_to_rolling_5m_high relation_to_rolling_5m_high","AVAILABLE","BASE_CANONICAL_ONLY","Stacking / Liquidity Behind Price / Retest Hold","RETEST","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S21 S26","UNVALIDATED"
"VAR-PS-BEHIND-PRICE-STACK-RETEST-SHORT-VALUE_AREA_EDGE-001","Pulling / Stacking / Liquidity Behind Price / Retest Hold / SHORT / Value Area High","PAT-PS-BEHIND-PRICE-STACK-RETEST-001","STR-PULLING-STACKING","SHORT","VALUE_AREA_EDGE","Value Area High","WITH_TREND_RETEST","CD-G03-043 CD-G03-044 CD-G11-003 CD-G11-004","distance_to_profile_vah relation_to_profile_vah value_area_high_distance_session value_area_high_distance_rolling_1h","AVAILABLE","BASE_CANONICAL_ONLY","Stacking / Liquidity Behind Price / Retest Hold","RETEST","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S21 S26","UNVALIDATED"
"VAR-PS-BEHIND-PRICE-STACK-RETEST-SHORT-PROFILE_LVN-001","Pulling / Stacking / Liquidity Behind Price / Retest Hold / SHORT / Profile LVN","PAT-PS-BEHIND-PRICE-STACK-RETEST-001","STR-PULLING-STACKING","SHORT","PROFILE_LVN","Profile LVN","WITH_TREND_RETEST","CD-G11-009 CD-G11-010","low_volume_node_distance_session low_volume_node_distance_rolling_1h","AVAILABLE","BASE_CANONICAL_ONLY","Stacking / Liquidity Behind Price / Retest Hold","RETEST","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S21 S26","UNVALIDATED"
"VAR-PS-ABSORB-THEN-PULL-CUTREVERSE-LONG-BEST_BID_ASK-001","Pulling / Stacking / Churn and Absorption / Protecting Wall Pull / Cut-and-Reverse / LONG / Best Bid","PAT-PS-ABSORB-THEN-PULL-CUTREVERSE-001","STR-PULLING-STACKING","LONG","BEST_BID_ASK","Best Bid","REVERSAL_EDGE","CD-G03-001 CD-G03-002","distance_to_best_bid relation_to_best_bid","AVAILABLE","BASE_CANONICAL_ONLY","Stacking / Churn and Absorption / Protecting Wall Pull / Cut-and-Reverse","REACTION","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S05","UNVALIDATED"
"VAR-PS-ABSORB-THEN-PULL-CUTREVERSE-LONG-VISIBLE_BOOK_WALL-001","Pulling / Stacking / Churn and Absorption / Protecting Wall Pull / Cut-and-Reverse / LONG / Visible Bid Wall","PAT-PS-ABSORB-THEN-PULL-CUTREVERSE-001","STR-PULLING-STACKING","LONG","VISIBLE_BOOK_WALL","Visible Bid Wall","REVERSAL_EDGE","CD-G06-029 CD-G06-030","bid_wall_concentration_top10 distance_to_nearest_bid_wall","AVAILABLE","BASE_CANONICAL_ONLY","Stacking / Churn and Absorption / Protecting Wall Pull / Cut-and-Reverse","REACTION","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S05","UNVALIDATED"
"VAR-PS-ABSORB-THEN-PULL-CUTREVERSE-SHORT-BEST_BID_ASK-001","Pulling / Stacking / Churn and Absorption / Protecting Wall Pull / Cut-and-Reverse / SHORT / Best Ask","PAT-PS-ABSORB-THEN-PULL-CUTREVERSE-001","STR-PULLING-STACKING","SHORT","BEST_BID_ASK","Best Ask","REVERSAL_EDGE","CD-G03-003 CD-G03-004","distance_to_best_ask relation_to_best_ask","AVAILABLE","BASE_CANONICAL_ONLY","Stacking / Churn and Absorption / Protecting Wall Pull / Cut-and-Reverse","REACTION","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S05","UNVALIDATED"
"VAR-PS-ABSORB-THEN-PULL-CUTREVERSE-SHORT-VISIBLE_BOOK_WALL-001","Pulling / Stacking / Churn and Absorption / Protecting Wall Pull / Cut-and-Reverse / SHORT / Visible Ask Wall","PAT-PS-ABSORB-THEN-PULL-CUTREVERSE-001","STR-PULLING-STACKING","SHORT","VISIBLE_BOOK_WALL","Visible Ask Wall","REVERSAL_EDGE","CD-G06-031 CD-G06-032","ask_wall_concentration_top10 distance_to_nearest_ask_wall","AVAILABLE","BASE_CANONICAL_ONLY","Stacking / Churn and Absorption / Protecting Wall Pull / Cut-and-Reverse","REACTION","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S05","UNVALIDATED"
"VAR-DF-POSITIVE-TAIL-SELLCONTROL-SHORT-SESSION_EXTREME-001","Delta Flip / Positive Delta Tail / Seller Control / SHORT / Session High","PAT-DF-POSITIVE-TAIL-SELLCONTROL-001","STR-DELTA-FLIP","SHORT","SESSION_EXTREME","Session High","REVERSAL_EDGE","CD-G03-011 CD-G03-012","distance_to_session_high relation_to_session_high","AVAILABLE","BASE_CANONICAL_ONLY","Positive Delta Tail / Seller Control","REACTION","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S11 S13","UNVALIDATED"
"VAR-DF-POSITIVE-TAIL-SELLCONTROL-SHORT-PREVIOUS_DAY_EXTREME-001","Delta Flip / Positive Delta Tail / Seller Control / SHORT / Previous Day High","PAT-DF-POSITIVE-TAIL-SELLCONTROL-001","STR-DELTA-FLIP","SHORT","PREVIOUS_DAY_EXTREME","Previous Day High","REVERSAL_EDGE","CD-G03-015 CD-G03-016","distance_to_previous_day_high relation_to_previous_day_high","AVAILABLE","BASE_CANONICAL_ONLY","Positive Delta Tail / Seller Control","REACTION","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S11 S13","UNVALIDATED"
"VAR-DF-POSITIVE-TAIL-SELLCONTROL-SHORT-ROLLING_5M_EXTREME-001","Delta Flip / Positive Delta Tail / Seller Control / SHORT / Rolling 5m High","PAT-DF-POSITIVE-TAIL-SELLCONTROL-001","STR-DELTA-FLIP","SHORT","ROLLING_5M_EXTREME","Rolling 5m High","REVERSAL_EDGE","CD-G03-025 CD-G03-026","distance_to_rolling_5m_high relation_to_rolling_5m_high","AVAILABLE","BASE_CANONICAL_ONLY","Positive Delta Tail / Seller Control","REACTION","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S11 S13","UNVALIDATED"
"VAR-DF-POSITIVE-TAIL-SELLCONTROL-SHORT-VALUE_AREA_EDGE-001","Delta Flip / Positive Delta Tail / Seller Control / SHORT / Value Area High","PAT-DF-POSITIVE-TAIL-SELLCONTROL-001","STR-DELTA-FLIP","SHORT","VALUE_AREA_EDGE","Value Area High","REVERSAL_EDGE","CD-G03-043 CD-G03-044 CD-G11-003 CD-G11-004","distance_to_profile_vah relation_to_profile_vah value_area_high_distance_session value_area_high_distance_rolling_1h","AVAILABLE","BASE_CANONICAL_ONLY","Positive Delta Tail / Seller Control","REACTION","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S11 S13","UNVALIDATED"
"VAR-DF-POSITIVE-TAIL-SELLCONTROL-SHORT-PROFILE_HVN-001","Delta Flip / Positive Delta Tail / Seller Control / SHORT / Profile HVN","PAT-DF-POSITIVE-TAIL-SELLCONTROL-001","STR-DELTA-FLIP","SHORT","PROFILE_HVN","Profile HVN","REVERSAL_EDGE","CD-G11-007 CD-G11-008","high_volume_node_distance_session high_volume_node_distance_rolling_1h","AVAILABLE","BASE_CANONICAL_ONLY","Positive Delta Tail / Seller Control","REACTION","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S11 S13","UNVALIDATED"
"VAR-DF-NEGATIVE-TAIL-BUYCONTROL-LONG-SESSION_EXTREME-001","Delta Flip / Negative Delta Tail / Buyer Control / LONG / Session Low","PAT-DF-NEGATIVE-TAIL-BUYCONTROL-001","STR-DELTA-FLIP","LONG","SESSION_EXTREME","Session Low","REVERSAL_EDGE","CD-G03-013 CD-G03-014","distance_to_session_low relation_to_session_low","AVAILABLE","BASE_CANONICAL_ONLY","Negative Delta Tail / Buyer Control","REACTION","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S11 S13","UNVALIDATED"
"VAR-DF-NEGATIVE-TAIL-BUYCONTROL-LONG-PREVIOUS_DAY_EXTREME-001","Delta Flip / Negative Delta Tail / Buyer Control / LONG / Previous Day Low","PAT-DF-NEGATIVE-TAIL-BUYCONTROL-001","STR-DELTA-FLIP","LONG","PREVIOUS_DAY_EXTREME","Previous Day Low","REVERSAL_EDGE","CD-G03-017 CD-G03-018","distance_to_previous_day_low relation_to_previous_day_low","AVAILABLE","BASE_CANONICAL_ONLY","Negative Delta Tail / Buyer Control","REACTION","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S11 S13","UNVALIDATED"
"VAR-DF-NEGATIVE-TAIL-BUYCONTROL-LONG-ROLLING_5M_EXTREME-001","Delta Flip / Negative Delta Tail / Buyer Control / LONG / Rolling 5m Low","PAT-DF-NEGATIVE-TAIL-BUYCONTROL-001","STR-DELTA-FLIP","LONG","ROLLING_5M_EXTREME","Rolling 5m Low","REVERSAL_EDGE","CD-G03-027 CD-G03-028","distance_to_rolling_5m_low relation_to_rolling_5m_low","AVAILABLE","BASE_CANONICAL_ONLY","Negative Delta Tail / Buyer Control","REACTION","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S11 S13","UNVALIDATED"
"VAR-DF-NEGATIVE-TAIL-BUYCONTROL-LONG-VALUE_AREA_EDGE-001","Delta Flip / Negative Delta Tail / Buyer Control / LONG / Value Area Low","PAT-DF-NEGATIVE-TAIL-BUYCONTROL-001","STR-DELTA-FLIP","LONG","VALUE_AREA_EDGE","Value Area Low","REVERSAL_EDGE","CD-G03-045 CD-G03-046 CD-G11-005 CD-G11-006","distance_to_profile_val relation_to_profile_val value_area_low_distance_session value_area_low_distance_rolling_1h","AVAILABLE","BASE_CANONICAL_ONLY","Negative Delta Tail / Buyer Control","REACTION","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S11 S13","UNVALIDATED"
"VAR-DF-NEGATIVE-TAIL-BUYCONTROL-LONG-PROFILE_HVN-001","Delta Flip / Negative Delta Tail / Buyer Control / LONG / Profile HVN","PAT-DF-NEGATIVE-TAIL-BUYCONTROL-001","STR-DELTA-FLIP","LONG","PROFILE_HVN","Profile HVN","REVERSAL_EDGE","CD-G11-007 CD-G11-008","high_volume_node_distance_session high_volume_node_distance_rolling_1h","AVAILABLE","BASE_CANONICAL_ONLY","Negative Delta Tail / Buyer Control","REACTION","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S11 S13","UNVALIDATED"
"VAR-DF-NEGABS-NOLOW-POSFLIP-LONG-SESSION_EXTREME-001","Delta Flip / Negative Delta Absorbed / No Lower Low / Positive Flip / LONG / Session Low","PAT-DF-NEGABS-NOLOW-POSFLIP-001","STR-DELTA-FLIP","LONG","SESSION_EXTREME","Session Low","REVERSAL_EDGE","CD-G03-013 CD-G03-014","distance_to_session_low relation_to_session_low","AVAILABLE","BASE_CANONICAL_ONLY","Negative Delta Absorbed / No Lower Low / Positive Flip","REACTION","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S08","UNVALIDATED"
"VAR-DF-NEGABS-NOLOW-POSFLIP-LONG-PREVIOUS_DAY_EXTREME-001","Delta Flip / Negative Delta Absorbed / No Lower Low / Positive Flip / LONG / Previous Day Low","PAT-DF-NEGABS-NOLOW-POSFLIP-001","STR-DELTA-FLIP","LONG","PREVIOUS_DAY_EXTREME","Previous Day Low","REVERSAL_EDGE","CD-G03-017 CD-G03-018","distance_to_previous_day_low relation_to_previous_day_low","AVAILABLE","BASE_CANONICAL_ONLY","Negative Delta Absorbed / No Lower Low / Positive Flip","REACTION","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S08","UNVALIDATED"
"VAR-DF-NEGABS-NOLOW-POSFLIP-LONG-ROLLING_5M_EXTREME-001","Delta Flip / Negative Delta Absorbed / No Lower Low / Positive Flip / LONG / Rolling 5m Low","PAT-DF-NEGABS-NOLOW-POSFLIP-001","STR-DELTA-FLIP","LONG","ROLLING_5M_EXTREME","Rolling 5m Low","REVERSAL_EDGE","CD-G03-027 CD-G03-028","distance_to_rolling_5m_low relation_to_rolling_5m_low","AVAILABLE","BASE_CANONICAL_ONLY","Negative Delta Absorbed / No Lower Low / Positive Flip","REACTION","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S08","UNVALIDATED"
"VAR-DF-NEGABS-NOLOW-POSFLIP-LONG-VALUE_AREA_EDGE-001","Delta Flip / Negative Delta Absorbed / No Lower Low / Positive Flip / LONG / Value Area Low","PAT-DF-NEGABS-NOLOW-POSFLIP-001","STR-DELTA-FLIP","LONG","VALUE_AREA_EDGE","Value Area Low","REVERSAL_EDGE","CD-G03-045 CD-G03-046 CD-G11-005 CD-G11-006","distance_to_profile_val relation_to_profile_val value_area_low_distance_session value_area_low_distance_rolling_1h","AVAILABLE","BASE_CANONICAL_ONLY","Negative Delta Absorbed / No Lower Low / Positive Flip","REACTION","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S08","UNVALIDATED"
"VAR-DF-NEGABS-NOLOW-POSFLIP-LONG-PROFILE_HVN-001","Delta Flip / Negative Delta Absorbed / No Lower Low / Positive Flip / LONG / Profile HVN","PAT-DF-NEGABS-NOLOW-POSFLIP-001","STR-DELTA-FLIP","LONG","PROFILE_HVN","Profile HVN","REVERSAL_EDGE","CD-G11-007 CD-G11-008","high_volume_node_distance_session high_volume_node_distance_rolling_1h","AVAILABLE","BASE_CANONICAL_ONLY","Negative Delta Absorbed / No Lower Low / Positive Flip","REACTION","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S08","UNVALIDATED"
"VAR-DF-SAMESIDE-DISAPPEAR-OPPOSITE-LONG-SESSION_EXTREME-001","Delta Flip / Same-Side Imbalance Disappears / Opposite Delta / LONG / Session Low","PAT-DF-SAMESIDE-DISAPPEAR-OPPOSITE-001","STR-DELTA-FLIP","LONG","SESSION_EXTREME","Session Low","REVERSAL_EDGE","CD-G03-013 CD-G03-014","distance_to_session_low relation_to_session_low","AVAILABLE","BASE_CANONICAL_ONLY","Same-Side Imbalance Disappears / Opposite Delta","REACTION","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S11","UNVALIDATED"
"VAR-DF-SAMESIDE-DISAPPEAR-OPPOSITE-LONG-PREVIOUS_DAY_EXTREME-001","Delta Flip / Same-Side Imbalance Disappears / Opposite Delta / LONG / Previous Day Low","PAT-DF-SAMESIDE-DISAPPEAR-OPPOSITE-001","STR-DELTA-FLIP","LONG","PREVIOUS_DAY_EXTREME","Previous Day Low","REVERSAL_EDGE","CD-G03-017 CD-G03-018","distance_to_previous_day_low relation_to_previous_day_low","AVAILABLE","BASE_CANONICAL_ONLY","Same-Side Imbalance Disappears / Opposite Delta","REACTION","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S11","UNVALIDATED"
"VAR-DF-SAMESIDE-DISAPPEAR-OPPOSITE-LONG-ROLLING_5M_EXTREME-001","Delta Flip / Same-Side Imbalance Disappears / Opposite Delta / LONG / Rolling 5m Low","PAT-DF-SAMESIDE-DISAPPEAR-OPPOSITE-001","STR-DELTA-FLIP","LONG","ROLLING_5M_EXTREME","Rolling 5m Low","REVERSAL_EDGE","CD-G03-027 CD-G03-028","distance_to_rolling_5m_low relation_to_rolling_5m_low","AVAILABLE","BASE_CANONICAL_ONLY","Same-Side Imbalance Disappears / Opposite Delta","REACTION","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S11","UNVALIDATED"
"VAR-DF-SAMESIDE-DISAPPEAR-OPPOSITE-LONG-VALUE_AREA_EDGE-001","Delta Flip / Same-Side Imbalance Disappears / Opposite Delta / LONG / Value Area Low","PAT-DF-SAMESIDE-DISAPPEAR-OPPOSITE-001","STR-DELTA-FLIP","LONG","VALUE_AREA_EDGE","Value Area Low","REVERSAL_EDGE","CD-G03-045 CD-G03-046 CD-G11-005 CD-G11-006","distance_to_profile_val relation_to_profile_val value_area_low_distance_session value_area_low_distance_rolling_1h","AVAILABLE","BASE_CANONICAL_ONLY","Same-Side Imbalance Disappears / Opposite Delta","REACTION","DIRECT","DELTAENGINE_DERIVED_VARIANT","WORLD_DERIVED","S11","UNVALIDATED"
