"route_id","hook_id","hook_name","detector_status","engine_call_scope","hook_asserted_event_classes","hook_refresh_predicate_classes","variant_id","variant_name","base_pattern_id","strategy_family_id","terminal_direction","direction_hint","direction_compatibility","location_code","location_match","first_predicate_id","first_predicate_classes","matched_first_classes","matched_update_classes","matched_invalidation_classes","route_roles","runtime_route_enabled","direct_order_authority","status"
"D06::VAR-PS-WALL-PULL-FRAGILITY-SHORT-SESSION_EXTREME-001","D06","effective_to_trapped_fast","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","TRAPPED_PARTICIPANTS","ABSORPTION_STATE BREAK_ATTEMPT BREAKOUT_FAILURE FLOW_PRICE_DIVERGENCE PRICE_PROGRESS PRICE_REVERSAL PRICE_STALL TRAPPED_PARTICIPANTS","VAR-PS-WALL-PULL-FRAGILITY-SHORT-SESSION_EXTREME-001","Pulling / Stacking / Apparent Wall / Pull-on-Approach / Fragility / SHORT / Session High","PAT-PS-WALL-PULL-FRAGILITY-001","STR-PULLING-STACKING","SHORT","BOTH","NON_DIRECTIONAL_OR_BOTH","SESSION_EXTREME","False","OPR-177","WALL_STATE","","PRICE_REVERSAL","","ACTIVE_INSTANCE_UPDATE","NO","NO","UNVALIDATED"
"D06::VAR-PS-BEHIND-PRICE-STACK-RETEST-LONG-VISIBLE_BOOK_WALL-001","D06","effective_to_trapped_fast","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","TRAPPED_PARTICIPANTS","ABSORPTION_STATE BREAK_ATTEMPT BREAKOUT_FAILURE FLOW_PRICE_DIVERGENCE PRICE_PROGRESS PRICE_REVERSAL PRICE_STALL TRAPPED_PARTICIPANTS","VAR-PS-BEHIND-PRICE-STACK-RETEST-LONG-VISIBLE_BOOK_WALL-001","Pulling / Stacking / Liquidity Behind Price / Retest Hold / LONG / Visible Bid Wall","PAT-PS-BEHIND-PRICE-STACK-RETEST-001","STR-PULLING-STACKING","LONG","BOTH","NON_DIRECTIONAL_OR_BOTH","VISIBLE_BOOK_WALL","False","OPR-162","BREAK_ATTEMPT","BREAK_ATTEMPT","BREAK_ATTEMPT BREAKOUT_FAILURE","","ACTIVE_INSTANCE_UPDATE FIRST_STATE_WAKE","NO","NO","UNVALIDATED"
"D06::VAR-PS-BEHIND-PRICE-STACK-RETEST-LONG-ROLLING_5M_EXTREME-001","D06","effective_to_trapped_fast","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","TRAPPED_PARTICIPANTS","ABSORPTION_STATE BREAK_ATTEMPT BREAKOUT_FAILURE FLOW_PRICE_DIVERGENCE PRICE_PROGRESS PRICE_REVERSAL PRICE_STALL TRAPPED_PARTICIPANTS","VAR-PS-BEHIND-PRICE-STACK-RETEST-LONG-ROLLING_5M_EXTREME-001","Pulling / Stacking / Liquidity Behind Price / Retest Hold / LONG / Rolling 5m Low","PAT-PS-BEHIND-PRICE-STACK-RETEST-001","STR-PULLING-STACKING","LONG","BOTH","NON_DIRECTIONAL_OR_BOTH","ROLLING_5M_EXTREME","False","OPR-162","BREAK_ATTEMPT","BREAK_ATTEMPT","BREAK_ATTEMPT BREAKOUT_FAILURE","","ACTIVE_INSTANCE_UPDATE FIRST_STATE_WAKE","NO","NO","UNVALIDATED"
"D06::VAR-PS-BEHIND-PRICE-STACK-RETEST-LONG-VALUE_AREA_EDGE-001","D06","effective_to_trapped_fast","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","TRAPPED_PARTICIPANTS","ABSORPTION_STATE BREAK_ATTEMPT BREAKOUT_FAILURE FLOW_PRICE_DIVERGENCE PRICE_PROGRESS PRICE_REVERSAL PRICE_STALL TRAPPED_PARTICIPANTS","VAR-PS-BEHIND-PRICE-STACK-RETEST-LONG-VALUE_AREA_EDGE-001","Pulling / Stacking / Liquidity Behind Price / Retest Hold / LONG / Value Area Low","PAT-PS-BEHIND-PRICE-STACK-RETEST-001","STR-PULLING-STACKING","LONG","BOTH","NON_DIRECTIONAL_OR_BOTH","VALUE_AREA_EDGE","False","OPR-162","BREAK_ATTEMPT","BREAK_ATTEMPT","BREAK_ATTEMPT BREAKOUT_FAILURE","","ACTIVE_INSTANCE_UPDATE FIRST_STATE_WAKE","NO","NO","UNVALIDATED"
"D06::VAR-PS-BEHIND-PRICE-STACK-RETEST-LONG-PROFILE_LVN-001","D06","effective_to_trapped_fast","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","TRAPPED_PARTICIPANTS","ABSORPTION_STATE BREAK_ATTEMPT BREAKOUT_FAILURE FLOW_PRICE_DIVERGENCE PRICE_PROGRESS PRICE_REVERSAL PRICE_STALL TRAPPED_PARTICIPANTS","VAR-PS-BEHIND-PRICE-STACK-RETEST-LONG-PROFILE_LVN-001","Pulling / Stacking / Liquidity Behind Price / Retest Hold / LONG / Profile LVN","PAT-PS-BEHIND-PRICE-STACK-RETEST-001","STR-PULLING-STACKING","LONG","BOTH","NON_DIRECTIONAL_OR_BOTH","PROFILE_LVN","False","OPR-162","BREAK_ATTEMPT","BREAK_ATTEMPT","BREAK_ATTEMPT BREAKOUT_FAILURE","","ACTIVE_INSTANCE_UPDATE FIRST_STATE_WAKE","NO","NO","UNVALIDATED"
"D06::VAR-PS-BEHIND-PRICE-STACK-RETEST-SHORT-VISIBLE_BOOK_WALL-001","D06","effective_to_trapped_fast","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","TRAPPED_PARTICIPANTS","ABSORPTION_STATE BREAK_ATTEMPT BREAKOUT_FAILURE FLOW_PRICE_DIVERGENCE PRICE_PROGRESS PRICE_REVERSAL PRICE_STALL TRAPPED_PARTICIPANTS","VAR-PS-BEHIND-PRICE-STACK-RETEST-SHORT-VISIBLE_BOOK_WALL-001","Pulling / Stacking / Liquidity Behind Price / Retest Hold / SHORT / Visible Ask Wall","PAT-PS-BEHIND-PRICE-STACK-RETEST-001","STR-PULLING-STACKING","SHORT","BOTH","NON_DIRECTIONAL_OR_BOTH","VISIBLE_BOOK_WALL","False","OPR-162","BREAK_ATTEMPT","BREAK_ATTEMPT","BREAK_ATTEMPT BREAKOUT_FAILURE","","ACTIVE_INSTANCE_UPDATE FIRST_STATE_WAKE","NO","NO","UNVALIDATED"
"D06::VAR-PS-BEHIND-PRICE-STACK-RETEST-SHORT-ROLLING_5M_EXTREME-001","D06","effective_to_trapped_fast","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","TRAPPED_PARTICIPANTS","ABSORPTION_STATE BREAK_ATTEMPT BREAKOUT_FAILURE FLOW_PRICE_DIVERGENCE PRICE_PROGRESS PRICE_REVERSAL PRICE_STALL TRAPPED_PARTICIPANTS","VAR-PS-BEHIND-PRICE-STACK-RETEST-SHORT-ROLLING_5M_EXTREME-001","Pulling / Stacking / Liquidity Behind Price / Retest Hold / SHORT / Rolling 5m High","PAT-PS-BEHIND-PRICE-STACK-RETEST-001","STR-PULLING-STACKING","SHORT","BOTH","NON_DIRECTIONAL_OR_BOTH","ROLLING_5M_EXTREME","False","OPR-162","BREAK_ATTEMPT","BREAK_ATTEMPT","BREAK_ATTEMPT BREAKOUT_FAILURE","","ACTIVE_INSTANCE_UPDATE FIRST_STATE_WAKE","NO","NO","UNVALIDATED"
"D06::VAR-PS-BEHIND-PRICE-STACK-RETEST-SHORT-VALUE_AREA_EDGE-001","D06","effective_to_trapped_fast","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","TRAPPED_PARTICIPANTS","ABSORPTION_STATE BREAK_ATTEMPT BREAKOUT_FAILURE FLOW_PRICE_DIVERGENCE PRICE_PROGRESS PRICE_REVERSAL PRICE_STALL TRAPPED_PARTICIPANTS","VAR-PS-BEHIND-PRICE-STACK-RETEST-SHORT-VALUE_AREA_EDGE-001","Pulling / Stacking / Liquidity Behind Price / Retest Hold / SHORT / Value Area High","PAT-PS-BEHIND-PRICE-STACK-RETEST-001","STR-PULLING-STACKING","SHORT","BOTH","NON_DIRECTIONAL_OR_BOTH","VALUE_AREA_EDGE","False","OPR-162","BREAK_ATTEMPT","BREAK_ATTEMPT","BREAK_ATTEMPT BREAKOUT_FAILURE","","ACTIVE_INSTANCE_UPDATE FIRST_STATE_WAKE","NO","NO","UNVALIDATED"
"D06::VAR-PS-BEHIND-PRICE-STACK-RETEST-SHORT-PROFILE_LVN-001","D06","effective_to_trapped_fast","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","TRAPPED_PARTICIPANTS","ABSORPTION_STATE BREAK_ATTEMPT BREAKOUT_FAILURE FLOW_PRICE_DIVERGENCE PRICE_PROGRESS PRICE_REVERSAL PRICE_STALL TRAPPED_PARTICIPANTS","VAR-PS-BEHIND-PRICE-STACK-RETEST-SHORT-PROFILE_LVN-001","Pulling / Stacking / Liquidity Behind Price / Retest Hold / SHORT / Profile LVN","PAT-PS-BEHIND-PRICE-STACK-RETEST-001","STR-PULLING-STACKING","SHORT","BOTH","NON_DIRECTIONAL_OR_BOTH","PROFILE_LVN","False","OPR-162","BREAK_ATTEMPT","BREAK_ATTEMPT","BREAK_ATTEMPT BREAKOUT_FAILURE","","ACTIVE_INSTANCE_UPDATE FIRST_STATE_WAKE","NO","NO","UNVALIDATED"
"D06::VAR-PS-ABSORB-THEN-PULL-CUTREVERSE-LONG-BEST_BID_ASK-001","D06","effective_to_trapped_fast","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","TRAPPED_PARTICIPANTS","ABSORPTION_STATE BREAK_ATTEMPT BREAKOUT_FAILURE FLOW_PRICE_DIVERGENCE PRICE_PROGRESS PRICE_REVERSAL PRICE_STALL TRAPPED_PARTICIPANTS","VAR-PS-ABSORB-THEN-PULL-CUTREVERSE-LONG-BEST_BID_ASK-001","Pulling / Stacking / Churn and Absorption / Protecting Wall Pull / Cut-and-Reverse / LONG / Best Bid","PAT-PS-ABSORB-THEN-PULL-CUTREVERSE-001","STR-PULLING-STACKING","LONG","BOTH","NON_DIRECTIONAL_OR_BOTH","BEST_BID_ASK","False","OPR-186","ABSORPTION_STATE","ABSORPTION_STATE","ABSORPTION_STATE TRAPPED_PARTICIPANTS","","ACTIVE_INSTANCE_UPDATE FIRST_STATE_WAKE","NO","NO","UNVALIDATED"
"D06::VAR-PS-ABSORB-THEN-PULL-CUTREVERSE-LONG-VISIBLE_BOOK_WALL-001","D06","effective_to_trapped_fast","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","TRAPPED_PARTICIPANTS","ABSORPTION_STATE BREAK_ATTEMPT BREAKOUT_FAILURE FLOW_PRICE_DIVERGENCE PRICE_PROGRESS PRICE_REVERSAL PRICE_STALL TRAPPED_PARTICIPANTS","VAR-PS-ABSORB-THEN-PULL-CUTREVERSE-LONG-VISIBLE_BOOK_WALL-001","Pulling / Stacking / Churn and Absorption / Protecting Wall Pull / Cut-and-Reverse / LONG / Visible Bid Wall","PAT-PS-ABSORB-THEN-PULL-CUTREVERSE-001","STR-PULLING-STACKING","LONG","BOTH","NON_DIRECTIONAL_OR_BOTH","VISIBLE_BOOK_WALL","False","OPR-186","ABSORPTION_STATE","ABSORPTION_STATE","ABSORPTION_STATE TRAPPED_PARTICIPANTS","","ACTIVE_INSTANCE_UPDATE FIRST_STATE_WAKE","NO","NO","UNVALIDATED"
"D06::VAR-PS-ABSORB-THEN-PULL-CUTREVERSE-SHORT-BEST_BID_ASK-001","D06","effective_to_trapped_fast","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","TRAPPED_PARTICIPANTS","ABSORPTION_STATE BREAK_ATTEMPT BREAKOUT_FAILURE FLOW_PRICE_DIVERGENCE PRICE_PROGRESS PRICE_REVERSAL PRICE_STALL TRAPPED_PARTICIPANTS","VAR-PS-ABSORB-THEN-PULL-CUTREVERSE-SHORT-BEST_BID_ASK-001","Pulling / Stacking / Churn and Absorption / Protecting Wall Pull / Cut-and-Reverse / SHORT / Best Ask","PAT-PS-ABSORB-THEN-PULL-CUTREVERSE-001","STR-PULLING-STACKING","SHORT","BOTH","NON_DIRECTIONAL_OR_BOTH","BEST_BID_ASK","False","OPR-186","ABSORPTION_STATE","ABSORPTION_STATE","ABSORPTION_STATE TRAPPED_PARTICIPANTS","","ACTIVE_INSTANCE_UPDATE FIRST_STATE_WAKE","NO","NO","UNVALIDATED"
"D06::VAR-PS-ABSORB-THEN-PULL-CUTREVERSE-SHORT-VISIBLE_BOOK_WALL-001","D06","effective_to_trapped_fast","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","TRAPPED_PARTICIPANTS","ABSORPTION_STATE BREAK_ATTEMPT BREAKOUT_FAILURE FLOW_PRICE_DIVERGENCE PRICE_PROGRESS PRICE_REVERSAL PRICE_STALL TRAPPED_PARTICIPANTS","VAR-PS-ABSORB-THEN-PULL-CUTREVERSE-SHORT-VISIBLE_BOOK_WALL-001","Pulling / Stacking / Churn and Absorption / Protecting Wall Pull / Cut-and-Reverse / SHORT / Visible Ask Wall","PAT-PS-ABSORB-THEN-PULL-CUTREVERSE-001","STR-PULLING-STACKING","SHORT","BOTH","NON_DIRECTIONAL_OR_BOTH","VISIBLE_BOOK_WALL","False","OPR-186","ABSORPTION_STATE","ABSORPTION_STATE","ABSORPTION_STATE TRAPPED_PARTICIPANTS","","ACTIVE_INSTANCE_UPDATE FIRST_STATE_WAKE","NO","NO","UNVALIDATED"
"D06::VAR-DF-POSITIVE-TAIL-SELLCONTROL-SHORT-SESSION_EXTREME-001","D06","effective_to_trapped_fast","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","TRAPPED_PARTICIPANTS","ABSORPTION_STATE BREAK_ATTEMPT BREAKOUT_FAILURE FLOW_PRICE_DIVERGENCE PRICE_PROGRESS PRICE_REVERSAL PRICE_STALL TRAPPED_PARTICIPANTS","VAR-DF-POSITIVE-TAIL-SELLCONTROL-SHORT-SESSION_EXTREME-001","Delta Flip / Positive Delta Tail / Seller Control / SHORT / Session High","PAT-DF-POSITIVE-TAIL-SELLCONTROL-001","STR-DELTA-FLIP","SHORT","BOTH","NON_DIRECTIONAL_OR_BOTH","SESSION_EXTREME","False","OPR-191","DELTA_STATE","","PRICE_PROGRESS PRICE_STALL","","ACTIVE_INSTANCE_UPDATE","NO","NO","UNVALIDATED"
"D06::VAR-DF-POSITIVE-TAIL-SELLCONTROL-SHORT-PREVIOUS_DAY_EXTREME-001","D06","effective_to_trapped_fast","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","TRAPPED_PARTICIPANTS","ABSORPTION_STATE BREAK_ATTEMPT BREAKOUT_FAILURE FLOW_PRICE_DIVERGENCE PRICE_PROGRESS PRICE_REVERSAL PRICE_STALL TRAPPED_PARTICIPANTS","VAR-DF-POSITIVE-TAIL-SELLCONTROL-SHORT-PREVIOUS_DAY_EXTREME-001","Delta Flip / Positive Delta Tail / Seller Control / SHORT / Previous Day High","PAT-DF-POSITIVE-TAIL-SELLCONTROL-001","STR-DELTA-FLIP","SHORT","BOTH","NON_DIRECTIONAL_OR_BOTH","PREVIOUS_DAY_EXTREME","False","OPR-191","DELTA_STATE","","PRICE_PROGRESS PRICE_STALL","","ACTIVE_INSTANCE_UPDATE","NO","NO","UNVALIDATED"
"D06::VAR-DF-POSITIVE-TAIL-SELLCONTROL-SHORT-ROLLING_5M_EXTREME-001","D06","effective_to_trapped_fast","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","TRAPPED_PARTICIPANTS","ABSORPTION_STATE BREAK_ATTEMPT BREAKOUT_FAILURE FLOW_PRICE_DIVERGENCE PRICE_PROGRESS PRICE_REVERSAL PRICE_STALL TRAPPED_PARTICIPANTS","VAR-DF-POSITIVE-TAIL-SELLCONTROL-SHORT-ROLLING_5M_EXTREME-001","Delta Flip / Positive Delta Tail / Seller Control / SHORT / Rolling 5m High","PAT-DF-POSITIVE-TAIL-SELLCONTROL-001","STR-DELTA-FLIP","SHORT","BOTH","NON_DIRECTIONAL_OR_BOTH","ROLLING_5M_EXTREME","False","OPR-191","DELTA_STATE","","PRICE_PROGRESS PRICE_STALL","","ACTIVE_INSTANCE_UPDATE","NO","NO","UNVALIDATED"
"D06::VAR-DF-POSITIVE-TAIL-SELLCONTROL-SHORT-VALUE_AREA_EDGE-001","D06","effective_to_trapped_fast","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","TRAPPED_PARTICIPANTS","ABSORPTION_STATE BREAK_ATTEMPT BREAKOUT_FAILURE FLOW_PRICE_DIVERGENCE PRICE_PROGRESS PRICE_REVERSAL PRICE_STALL TRAPPED_PARTICIPANTS","VAR-DF-POSITIVE-TAIL-SELLCONTROL-SHORT-VALUE_AREA_EDGE-001","Delta Flip / Positive Delta Tail / Seller Control / SHORT / Value Area High","PAT-DF-POSITIVE-TAIL-SELLCONTROL-001","STR-DELTA-FLIP","SHORT","BOTH","NON_DIRECTIONAL_OR_BOTH","VALUE_AREA_EDGE","False","OPR-191","DELTA_STATE","","PRICE_PROGRESS PRICE_STALL","","ACTIVE_INSTANCE_UPDATE","NO","NO","UNVALIDATED"
"D06::VAR-DF-POSITIVE-TAIL-SELLCONTROL-SHORT-PROFILE_HVN-001","D06","effective_to_trapped_fast","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","TRAPPED_PARTICIPANTS","ABSORPTION_STATE BREAK_ATTEMPT BREAKOUT_FAILURE FLOW_PRICE_DIVERGENCE PRICE_PROGRESS PRICE_REVERSAL PRICE_STALL TRAPPED_PARTICIPANTS","VAR-DF-POSITIVE-TAIL-SELLCONTROL-SHORT-PROFILE_HVN-001","Delta Flip / Positive Delta Tail / Seller Control / SHORT / Profile HVN","PAT-DF-POSITIVE-TAIL-SELLCONTROL-001","STR-DELTA-FLIP","SHORT","BOTH","NON_DIRECTIONAL_OR_BOTH","PROFILE_HVN","False","OPR-191","DELTA_STATE","","PRICE_PROGRESS PRICE_STALL","","ACTIVE_INSTANCE_UPDATE","NO","NO","UNVALIDATED"
"D06::VAR-DF-NEGATIVE-TAIL-BUYCONTROL-LONG-SESSION_EXTREME-001","D06","effective_to_trapped_fast","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","TRAPPED_PARTICIPANTS","ABSORPTION_STATE BREAK_ATTEMPT BREAKOUT_FAILURE FLOW_PRICE_DIVERGENCE PRICE_PROGRESS PRICE_REVERSAL PRICE_STALL TRAPPED_PARTICIPANTS","VAR-DF-NEGATIVE-TAIL-BUYCONTROL-LONG-SESSION_EXTREME-001","Delta Flip / Negative Delta Tail / Buyer Control / LONG / Session Low","PAT-DF-NEGATIVE-TAIL-BUYCONTROL-001","STR-DELTA-FLIP","LONG","BOTH","NON_DIRECTIONAL_OR_BOTH","SESSION_EXTREME","False","OPR-196","DELTA_STATE","","PRICE_PROGRESS PRICE_STALL","","ACTIVE_INSTANCE_UPDATE","NO","NO","UNVALIDATED"
"D06::VAR-DF-NEGATIVE-TAIL-BUYCONTROL-LONG-PREVIOUS_DAY_EXTREME-001","D06","effective_to_trapped_fast","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","TRAPPED_PARTICIPANTS","ABSORPTION_STATE BREAK_ATTEMPT BREAKOUT_FAILURE FLOW_PRICE_DIVERGENCE PRICE_PROGRESS PRICE_REVERSAL PRICE_STALL TRAPPED_PARTICIPANTS","VAR-DF-NEGATIVE-TAIL-BUYCONTROL-LONG-PREVIOUS_DAY_EXTREME-001","Delta Flip / Negative Delta Tail / Buyer Control / LONG / Previous Day Low","PAT-DF-NEGATIVE-TAIL-BUYCONTROL-001","STR-DELTA-FLIP","LONG","BOTH","NON_DIRECTIONAL_OR_BOTH","PREVIOUS_DAY_EXTREME","False","OPR-196","DELTA_STATE","","PRICE_PROGRESS PRICE_STALL","","ACTIVE_INSTANCE_UPDATE","NO","NO","UNVALIDATED"
"D06::VAR-DF-NEGATIVE-TAIL-BUYCONTROL-LONG-ROLLING_5M_EXTREME-001","D06","effective_to_trapped_fast","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","TRAPPED_PARTICIPANTS","ABSORPTION_STATE BREAK_ATTEMPT BREAKOUT_FAILURE FLOW_PRICE_DIVERGENCE PRICE_PROGRESS PRICE_REVERSAL PRICE_STALL TRAPPED_PARTICIPANTS","VAR-DF-NEGATIVE-TAIL-BUYCONTROL-LONG-ROLLING_5M_EXTREME-001","Delta Flip / Negative Delta Tail / Buyer Control / LONG / Rolling 5m Low","PAT-DF-NEGATIVE-TAIL-BUYCONTROL-001","STR-DELTA-FLIP","LONG","BOTH","NON_DIRECTIONAL_OR_BOTH","ROLLING_5M_EXTREME","False","OPR-196","DELTA_STATE","","PRICE_PROGRESS PRICE_STALL","","ACTIVE_INSTANCE_UPDATE","NO","NO","UNVALIDATED"
"D06::VAR-DF-NEGATIVE-TAIL-BUYCONTROL-LONG-VALUE_AREA_EDGE-001","D06","effective_to_trapped_fast","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","TRAPPED_PARTICIPANTS","ABSORPTION_STATE BREAK_ATTEMPT BREAKOUT_FAILURE FLOW_PRICE_DIVERGENCE PRICE_PROGRESS PRICE_REVERSAL PRICE_STALL TRAPPED_PARTICIPANTS","VAR-DF-NEGATIVE-TAIL-BUYCONTROL-LONG-VALUE_AREA_EDGE-001","Delta Flip / Negative Delta Tail / Buyer Control / LONG / Value Area Low","PAT-DF-NEGATIVE-TAIL-BUYCONTROL-001","STR-DELTA-FLIP","LONG","BOTH","NON_DIRECTIONAL_OR_BOTH","VALUE_AREA_EDGE","False","OPR-196","DELTA_STATE","","PRICE_PROGRESS PRICE_STALL","","ACTIVE_INSTANCE_UPDATE","NO","NO","UNVALIDATED"
"D06::VAR-DF-NEGATIVE-TAIL-BUYCONTROL-LONG-PROFILE_HVN-001","D06","effective_to_trapped_fast","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","TRAPPED_PARTICIPANTS","ABSORPTION_STATE BREAK_ATTEMPT BREAKOUT_FAILURE FLOW_PRICE_DIVERGENCE PRICE_PROGRESS PRICE_REVERSAL PRICE_STALL TRAPPED_PARTICIPANTS","VAR-DF-NEGATIVE-TAIL-BUYCONTROL-LONG-PROFILE_HVN-001","Delta Flip / Negative Delta Tail / Buyer Control / LONG / Profile HVN","PAT-DF-NEGATIVE-TAIL-BUYCONTROL-001","STR-DELTA-FLIP","LONG","BOTH","NON_DIRECTIONAL_OR_BOTH","PROFILE_HVN","False","OPR-196","DELTA_STATE","","PRICE_PROGRESS PRICE_STALL","","ACTIVE_INSTANCE_UPDATE","NO","NO","UNVALIDATED"
"D06::VAR-DF-NEGABS-NOLOW-POSFLIP-LONG-SESSION_EXTREME-001","D06","effective_to_trapped_fast","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","TRAPPED_PARTICIPANTS","ABSORPTION_STATE BREAK_ATTEMPT BREAKOUT_FAILURE FLOW_PRICE_DIVERGENCE PRICE_PROGRESS PRICE_REVERSAL PRICE_STALL TRAPPED_PARTICIPANTS","VAR-DF-NEGABS-NOLOW-POSFLIP-LONG-SESSION_EXTREME-001","Delta Flip / Negative Delta Absorbed / No Lower Low / Positive Flip / LONG / Session Low","PAT-DF-NEGABS-NOLOW-POSFLIP-001","STR-DELTA-FLIP","LONG","BOTH","NON_DIRECTIONAL_OR_BOTH","SESSION_EXTREME","False","OPR-201","DELTA_STATE TAPE_AGGRESSION","","ABSORPTION_STATE PRICE_PROGRESS PRICE_STALL","","ACTIVE_INSTANCE_UPDATE","NO","NO","UNVALIDATED"
"D06::VAR-DF-NEGABS-NOLOW-POSFLIP-LONG-PREVIOUS_DAY_EXTREME-001","D06","effective_to_trapped_fast","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","TRAPPED_PARTICIPANTS","ABSORPTION_STATE BREAK_ATTEMPT BREAKOUT_FAILURE FLOW_PRICE_DIVERGENCE PRICE_PROGRESS PRICE_REVERSAL PRICE_STALL TRAPPED_PARTICIPANTS","VAR-DF-NEGABS-NOLOW-POSFLIP-LONG-PREVIOUS_DAY_EXTREME-001","Delta Flip / Negative Delta Absorbed / No Lower Low / Positive Flip / LONG / Previous Day Low","PAT-DF-NEGABS-NOLOW-POSFLIP-001","STR-DELTA-FLIP","LONG","BOTH","NON_DIRECTIONAL_OR_BOTH","PREVIOUS_DAY_EXTREME","False","OPR-201","DELTA_STATE TAPE_AGGRESSION","","ABSORPTION_STATE PRICE_PROGRESS PRICE_STALL","","ACTIVE_INSTANCE_UPDATE","NO","NO","UNVALIDATED"
"D06::VAR-DF-NEGABS-NOLOW-POSFLIP-LONG-ROLLING_5M_EXTREME-001","D06","effective_to_trapped_fast","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","TRAPPED_PARTICIPANTS","ABSORPTION_STATE BREAK_ATTEMPT BREAKOUT_FAILURE FLOW_PRICE_DIVERGENCE PRICE_PROGRESS PRICE_REVERSAL PRICE_STALL TRAPPED_PARTICIPANTS","VAR-DF-NEGABS-NOLOW-POSFLIP-LONG-ROLLING_5M_EXTREME-001","Delta Flip / Negative Delta Absorbed / No Lower Low / Positive Flip / LONG / Rolling 5m Low","PAT-DF-NEGABS-NOLOW-POSFLIP-001","STR-DELTA-FLIP","LONG","BOTH","NON_DIRECTIONAL_OR_BOTH","ROLLING_5M_EXTREME","False","OPR-201","DELTA_STATE TAPE_AGGRESSION","","ABSORPTION_STATE PRICE_PROGRESS PRICE_STALL","","ACTIVE_INSTANCE_UPDATE","NO","NO","UNVALIDATED"
"D06::VAR-DF-NEGABS-NOLOW-POSFLIP-LONG-VALUE_AREA_EDGE-001","D06","effective_to_trapped_fast","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","TRAPPED_PARTICIPANTS","ABSORPTION_STATE BREAK_ATTEMPT BREAKOUT_FAILURE FLOW_PRICE_DIVERGENCE PRICE_PROGRESS PRICE_REVERSAL PRICE_STALL TRAPPED_PARTICIPANTS","VAR-DF-NEGABS-NOLOW-POSFLIP-LONG-VALUE_AREA_EDGE-001","Delta Flip / Negative Delta Absorbed / No Lower Low / Positive Flip / LONG / Value Area Low","PAT-DF-NEGABS-NOLOW-POSFLIP-001","STR-DELTA-FLIP","LONG","BOTH","NON_DIRECTIONAL_OR_BOTH","VALUE_AREA_EDGE","False","OPR-201","DELTA_STATE TAPE_AGGRESSION","","ABSORPTION_STATE PRICE_PROGRESS PRICE_STALL","","ACTIVE_INSTANCE_UPDATE","NO","NO","UNVALIDATED"
"D06::VAR-DF-NEGABS-NOLOW-POSFLIP-LONG-PROFILE_HVN-001","D06","effective_to_trapped_fast","IMPLEMENTED_UNCALIBRATED","DECISION_RELEVANT_WAKE","TRAPPED_PARTICIPANTS","ABSORPTION_STATE BREAK_ATTEMPT BREAKOUT_FAILURE FLOW_PRICE_DIVERGENCE PRICE_PROGRESS PRICE_REVERSAL PRICE_STALL TRAPPED_PARTICIPANTS","VAR-DF-NEGABS-NOLOW-POSFLIP-LONG-PROFILE_HVN-001","Delta Flip / Negative Delta Absorbed / No Lower Low / Positive Flip / LONG / Profile HVN","PAT-DF-NEGABS-NOLOW-POSFLIP-001","STR-DELTA-FLIP","LONG","BOTH","NON_DIRECTIONAL_OR_BOTH","PROFILE_HVN","False","OPR-201","DELTA_STATE TAPE_AGGRESSION","","ABSORPTION_STATE PRICE_PROGRESS PRICE_STALL","","ACTIVE_INSTANCE_UPDATE","NO","NO","UNVALIDATED"
