"edge_id","strategy_family_id","strategy_family_name","pattern_id","pattern_name","strategy_version","edge_type","from_state_id","from_state_name","to_state_id","to_state_name","transition_guard","result","terminal_intent","invalidation_guard","expiry_class","observability","provenance","source_ids"
"PAT-ICE-HIDDEN-DISTRIB-SELLBREAK-001::E04","STR-ICEBERG-BREAKOUT","Iceberg Breakout","PAT-ICE-HIDDEN-DISTRIB-SELLBREAK-001","Iceberg Breakout / Hidden Distribution / Seller Initiative","0.1.0","ADVANCE","S03_OBSERVED","buy pressure減衰","S04_OBSERVED","aggressive selling出現","aggressive selling出現","ADVANCED","","","BREAK_ACCEPT","INFERRED","WORLD_DERIVED","S17 S20"
"PAT-ICE-HIDDEN-DISTRIB-SELLBREAK-001::E05","STR-ICEBERG-BREAKOUT","Iceberg Breakout","PAT-ICE-HIDDEN-DISTRIB-SELLBREAK-001","Iceberg Breakout / Hidden Distribution / Seller Initiative","0.1.0","ADVANCE","S04_OBSERVED","aggressive selling出現","S05_OBSERVED","lower structure break","lower structure break","ADVANCED","","","BREAK_ACCEPT","INFERRED","WORLD_DERIVED","S17 S20"
"PAT-ICE-HIDDEN-DISTRIB-SELLBREAK-001::E90","STR-ICEBERG-BREAKOUT","Iceberg Breakout","PAT-ICE-HIDDEN-DISTRIB-SELLBREAK-001","Iceberg Breakout / Hidden Distribution / Seller Initiative","0.1.0","TERMINAL","S05_OBSERVED","lower structure break","S90_ORDER_READY","Pattern観察完了。risk／execution gateへOrder Intentを渡せる","SELL ready","ORDER_READY","SELL ready","","BREAK_ACCEPT","INFERRED","WORLD_DERIVED","S17 S20"
"PAT-ICE-HIDDEN-DISTRIB-SELLBREAK-001::E98","STR-ICEBERG-BREAKOUT","Iceberg Breakout","PAT-ICE-HIDDEN-DISTRIB-SELLBREAK-001","Iceberg Breakout / Hidden Distribution / Seller Initiative","0.1.0","INVALIDATE","ANY_ACTIVE_STATE","S00からterminal前までの任意active state","S98_INVALIDATED","反証によりObservation Instance終了","ceiling breakかつbuy acceptance","INVALIDATED","","ceiling breakかつbuy acceptance","BREAK_ACCEPT","INFERRED","WORLD_DERIVED","S17 S20"
"PAT-ICE-HIDDEN-DISTRIB-SELLBREAK-001::E99","STR-ICEBERG-BREAKOUT","Iceberg Breakout","PAT-ICE-HIDDEN-DISTRIB-SELLBREAK-001","Iceberg Breakout / Hidden Distribution / Seller Initiative","0.1.0","EXPIRE","ANY_ACTIVE_STATE","S00からterminal前までの任意active state","S99_EXPIRED","観察期限到達によりObservation Instance終了","expiry_class=BREAK_ACCEPTの較正済み期限到達","EXPIRED","","","BREAK_ACCEPT","INFERRED","WORLD_DERIVED","S17 S20"
"PAT-ICE-SECOND-ATTEMPT-DEPLETION-001::E01","STR-ICEBERG-BREAKOUT","Iceberg Breakout","PAT-ICE-SECOND-ATTEMPT-DEPLETION-001","Iceberg Breakout / Second Attempt / Absorber Exhaustion","0.1.0","ADVANCE","S00_ARMED_BY_HOOK","Hookがnamed PatternのObservation Instanceを開始","S01_OBSERVED","known absorption zone","known absorption zone","ADVANCED","","","BREAK_ACCEPT","INFERRED","WORLD_DERIVED","S05"
"PAT-ICE-SECOND-ATTEMPT-DEPLETION-001::E02","STR-ICEBERG-BREAKOUT","Iceberg Breakout","PAT-ICE-SECOND-ATTEMPT-DEPLETION-001","Iceberg Breakout / Second Attempt / Absorber Exhaustion","0.1.0","ADVANCE","S01_OBSERVED","known absorption zone","S02_OBSERVED","first break attempt失敗","first break attempt失敗","ADVANCED","","","BREAK_ACCEPT","INFERRED","WORLD_DERIVED","S05"
"PAT-ICE-SECOND-ATTEMPT-DEPLETION-001::E03","STR-ICEBERG-BREAKOUT","Iceberg Breakout","PAT-ICE-SECOND-ATTEMPT-DEPLETION-001","Iceberg Breakout / Second Attempt / Absorber Exhaustion","0.1.0","ADVANCE","S02_OBSERVED","first break attempt失敗","S03_OBSERVED","second attemptでexecution継続","second attemptでexecution継続","ADVANCED","","","BREAK_ACCEPT","INFERRED","WORLD_DERIVED","S05"
"PAT-ICE-SECOND-ATTEMPT-DEPLETION-001::E04","STR-ICEBERG-BREAKOUT","Iceberg Breakout","PAT-ICE-SECOND-ATTEMPT-DEPLETION-001","Iceberg Breakout / Second Attempt / Absorber Exhaustion","0.1.0","ADVANCE","S03_OBSERVED","second attemptでexecution継続","S04_OBSERVED","absorber follow-through低下","absorber follow-through低下","ADVANCED","","","BREAK_ACCEPT","INFERRED","WORLD_DERIVED","S05"
"PAT-ICE-SECOND-ATTEMPT-DEPLETION-001::E05","STR-ICEBERG-BREAKOUT","Iceberg Breakout","PAT-ICE-SECOND-ATTEMPT-DEPLETION-001","Iceberg Breakout / Second Attempt / Absorber Exhaustion","0.1.0","ADVANCE","S04_OBSERVED","absorber follow-through低下","S05_OBSERVED","zone突破","zone突破","ADVANCED","","","BREAK_ACCEPT","INFERRED","WORLD_DERIVED","S05"
"PAT-ICE-SECOND-ATTEMPT-DEPLETION-001::E90","STR-ICEBERG-BREAKOUT","Iceberg Breakout","PAT-ICE-SECOND-ATTEMPT-DEPLETION-001","Iceberg Breakout / Second Attempt / Absorber Exhaustion","0.1.0","TERMINAL","S05_OBSERVED","zone突破","S90_ORDER_READY","Pattern観察完了。risk／execution gateへOrder Intentを渡せる","break方向ready","ORDER_READY","break方向ready","","BREAK_ACCEPT","INFERRED","WORLD_DERIVED","S05"
"PAT-ICE-SECOND-ATTEMPT-DEPLETION-001::E98","STR-ICEBERG-BREAKOUT","Iceberg Breakout","PAT-ICE-SECOND-ATTEMPT-DEPLETION-001","Iceberg Breakout / Second Attempt / Absorber Exhaustion","0.1.0","INVALIDATE","ANY_ACTIVE_STATE","S00からterminal前までの任意active state","S98_INVALIDATED","反証によりObservation Instance終了","second attemptもrejectされrange復帰","INVALIDATED","","second attemptもrejectされrange復帰","BREAK_ACCEPT","INFERRED","WORLD_DERIVED","S05"
"PAT-ICE-SECOND-ATTEMPT-DEPLETION-001::E99","STR-ICEBERG-BREAKOUT","Iceberg Breakout","PAT-ICE-SECOND-ATTEMPT-DEPLETION-001","Iceberg Breakout / Second Attempt / Absorber Exhaustion","0.1.0","EXPIRE","ANY_ACTIVE_STATE","S00からterminal前までの任意active state","S99_EXPIRED","観察期限到達によりObservation Instance終了","expiry_class=BREAK_ACCEPTの較正済み期限到達","EXPIRED","","","BREAK_ACCEPT","INFERRED","WORLD_DERIVED","S05"
"PAT-ICE-BREAK-STOPS-ACCEPT-001::E01","STR-ICEBERG-BREAKOUT","Iceberg Breakout","PAT-ICE-BREAK-STOPS-ACCEPT-001","Iceberg Breakout / Wall Break / Stops / New-Level Acceptance","0.1.0","ADVANCE","S00_ARMED_BY_HOOK","Hookがnamed PatternのObservation Instanceを開始","S01_OBSERVED","iceberg barrier消費","iceberg barrier消費","ADVANCED","","","BREAK_ACCEPT","INFERRED","WORLD_DERIVED","S20 S21"
"PAT-ICE-BREAK-STOPS-ACCEPT-001::E02","STR-ICEBERG-BREAKOUT","Iceberg Breakout","PAT-ICE-BREAK-STOPS-ACCEPT-001","Iceberg Breakout / Wall Break / Stops / New-Level Acceptance","0.1.0","ADVANCE","S01_OBSERVED","iceberg barrier消費","S02_OBSERVED","price break","price break","ADVANCED","","","BREAK_ACCEPT","INFERRED","WORLD_DERIVED","S20 S21"
"PAT-ICE-BREAK-STOPS-ACCEPT-001::E03","STR-ICEBERG-BREAKOUT","Iceberg Breakout","PAT-ICE-BREAK-STOPS-ACCEPT-001","Iceberg Breakout / Wall Break / Stops / New-Level Acceptance","0.1.0","ADVANCE","S02_OBSERVED","price break","S03_OBSERVED","stops trigger","stops trigger","ADVANCED","","","BREAK_ACCEPT","INFERRED","WORLD_DERIVED","S20 S21"
"PAT-ICE-BREAK-STOPS-ACCEPT-001::E04","STR-ICEBERG-BREAKOUT","Iceberg Breakout","PAT-ICE-BREAK-STOPS-ACCEPT-001","Iceberg Breakout / Wall Break / Stops / New-Level Acceptance","0.1.0","ADVANCE","S03_OBSERVED","stops trigger","S04_OBSERVED","aggression継続","aggression継続","ADVANCED","","","BREAK_ACCEPT","INFERRED","WORLD_DERIVED","S20 S21"
"PAT-ICE-BREAK-STOPS-ACCEPT-001::E05","STR-ICEBERG-BREAKOUT","Iceberg Breakout","PAT-ICE-BREAK-STOPS-ACCEPT-001","Iceberg Breakout / Wall Break / Stops / New-Level Acceptance","0.1.0","ADVANCE","S04_OBSERVED","aggression継続","S05_OBSERVED","liquidityがprice後方へ形成","liquidityがprice後方へ形成","ADVANCED","","","BREAK_ACCEPT","INFERRED","WORLD_DERIVED","S20 S21"
"PAT-ICE-BREAK-STOPS-ACCEPT-001::E06","STR-ICEBERG-BREAKOUT","Iceberg Breakout","PAT-ICE-BREAK-STOPS-ACCEPT-001","Iceberg Breakout / Wall Break / Stops / New-Level Acceptance","0.1.0","ADVANCE","S05_OBSERVED","liquidityがprice後方へ形成","S06_OBSERVED","retest hold","retest hold","ADVANCED","","","BREAK_ACCEPT","INFERRED","WORLD_DERIVED","S20 S21"
"PAT-ICE-BREAK-STOPS-ACCEPT-001::E90","STR-ICEBERG-BREAKOUT","Iceberg Breakout","PAT-ICE-BREAK-STOPS-ACCEPT-001","Iceberg Breakout / Wall Break / Stops / New-Level Acceptance","0.1.0","TERMINAL","S06_OBSERVED","retest hold","S90_ORDER_READY","Pattern観察完了。risk／execution gateへOrder Intentを渡せる","continuation ready","ORDER_READY","continuation ready","","BREAK_ACCEPT","INFERRED","WORLD_DERIVED","S20 S21"
"PAT-ICE-BREAK-STOPS-ACCEPT-001::E98","STR-ICEBERG-BREAKOUT","Iceberg Breakout","PAT-ICE-BREAK-STOPS-ACCEPT-001","Iceberg Breakout / Wall Break / Stops / New-Level Acceptance","0.1.0","INVALIDATE","ANY_ACTIVE_STATE","S00からterminal前までの任意active state","S98_INVALIDATED","反証によりObservation Instance終了","stop burst後に新levelを保持できずsnapback","INVALIDATED","","stop burst後に新levelを保持できずsnapback","BREAK_ACCEPT","INFERRED","WORLD_DERIVED","S20 S21"
"PAT-ICE-BREAK-STOPS-ACCEPT-001::E99","STR-ICEBERG-BREAKOUT","Iceberg Breakout","PAT-ICE-BREAK-STOPS-ACCEPT-001","Iceberg Breakout / Wall Break / Stops / New-Level Acceptance","0.1.0","EXPIRE","ANY_ACTIVE_STATE","S00からterminal前までの任意active state","S99_EXPIRED","観察期限到達によりObservation Instance終了","expiry_class=BREAK_ACCEPTの較正済み期限到達","EXPIRED","","","BREAK_ACCEPT","INFERRED","WORLD_DERIVED","S20 S21"
"PAT-SWEEP-HIGH-ABSORB-SNAPBACK-001::E01","STR-LIQUIDITY-SWEEP","Liquidity Sweep","PAT-SWEEP-HIGH-ABSORB-SNAPBACK-001","Liquidity Sweep / High Stop Run / Sell Absorption / Snapback","0.1.0","ADVANCE","S00_ARMED_BY_HOOK","Hookがnamed PatternのObservation Instanceを開始","S01_OBSERVED","prior high上のliquidity cluster","prior high上のliquidity cluster","ADVANCED","","","REACTION","HYBRID","WORLD_DERIVED","S18 S20"
"PAT-SWEEP-HIGH-ABSORB-SNAPBACK-001::E02","STR-LIQUIDITY-SWEEP","Liquidity Sweep","PAT-SWEEP-HIGH-ABSORB-SNAPBACK-001","Liquidity Sweep / High Stop Run / Sell Absorption / Snapback","0.1.0","ADVANCE","S01_OBSERVED","prior high上のliquidity cluster","S02_OBSERVED","aggressive buy sweep","aggressive buy sweep","ADVANCED","","","REACTION","HYBRID","WORLD_DERIVED","S18 S20"
"PAT-SWEEP-HIGH-ABSORB-SNAPBACK-001::E03","STR-LIQUIDITY-SWEEP","Liquidity Sweep","PAT-SWEEP-HIGH-ABSORB-SNAPBACK-001","Liquidity Sweep / High Stop Run / Sell Absorption / Snapback","0.1.0","ADVANCE","S02_OBSERVED","aggressive buy sweep","S03_OBSERVED","large sell absorption","large sell absorption","ADVANCED","","","REACTION","HYBRID","WORLD_DERIVED","S18 S20"
"PAT-SWEEP-HIGH-ABSORB-SNAPBACK-001::E04","STR-LIQUIDITY-SWEEP","Liquidity Sweep","PAT-SWEEP-HIGH-ABSORB-SNAPBACK-001","Liquidity Sweep / High Stop Run / Sell Absorption / Snapback","0.1.0","ADVANCE","S03_OBSERVED","large sell absorption","S04_OBSERVED","no higher progress","no higher progress","ADVANCED","","","REACTION","HYBRID","WORLD_DERIVED","S18 S20"
"PAT-SWEEP-HIGH-ABSORB-SNAPBACK-001::E05","STR-LIQUIDITY-SWEEP","Liquidity Sweep","PAT-SWEEP-HIGH-ABSORB-SNAPBACK-001","Liquidity Sweep / High Stop Run / Sell Absorption / Snapback","0.1.0","ADVANCE","S04_OBSERVED","no higher progress","S05_OBSERVED","prior range復帰","prior range復帰","ADVANCED","","","REACTION","HYBRID","WORLD_DERIVED","S18 S20"
"PAT-SWEEP-HIGH-ABSORB-SNAPBACK-001::E90","STR-LIQUIDITY-SWEEP","Liquidity Sweep","PAT-SWEEP-HIGH-ABSORB-SNAPBACK-001","Liquidity Sweep / High Stop Run / Sell Absorption / Snapback","0.1.0","TERMINAL","S05_OBSERVED","prior range復帰","S90_ORDER_READY","Pattern観察完了。risk／execution gateへOrder Intentを渡せる","SELL ready","ORDER_READY","SELL ready","","REACTION","HYBRID","WORLD_DERIVED","S18 S20"
"PAT-SWEEP-HIGH-ABSORB-SNAPBACK-001::E98","STR-LIQUIDITY-SWEEP","Liquidity Sweep","PAT-SWEEP-HIGH-ABSORB-SNAPBACK-001","Liquidity Sweep / High Stop Run / Sell Absorption / Snapback","0.1.0","INVALIDATE","ANY_ACTIVE_STATE","S00からterminal前までの任意active state","S98_INVALIDATED","反証によりObservation Instance終了","high外でvolume／value形成","INVALIDATED","","high外でvolume／value形成","REACTION","HYBRID","WORLD_DERIVED","S18 S20"
"PAT-SWEEP-HIGH-ABSORB-SNAPBACK-001::E99","STR-LIQUIDITY-SWEEP","Liquidity Sweep","PAT-SWEEP-HIGH-ABSORB-SNAPBACK-001","Liquidity Sweep / High Stop Run / Sell Absorption / Snapback","0.1.0","EXPIRE","ANY_ACTIVE_STATE","S00からterminal前までの任意active state","S99_EXPIRED","観察期限到達によりObservation Instance終了","expiry_class=REACTIONの較正済み期限到達","EXPIRED","","","REACTION","HYBRID","WORLD_DERIVED","S18 S20"
"PAT-SWEEP-LOW-ABSORB-SNAPBACK-001::E01","STR-LIQUIDITY-SWEEP","Liquidity Sweep","PAT-SWEEP-LOW-ABSORB-SNAPBACK-001","Liquidity Sweep / Low Stop Run / Buy Absorption / Snapback","0.1.0","ADVANCE","S00_ARMED_BY_HOOK","Hookがnamed PatternのObservation Instanceを開始","S01_OBSERVED","prior low下のliquidity cluster","prior low下のliquidity cluster","ADVANCED","","","REACTION","HYBRID","WORLD_DERIVED","S18 S23"
"PAT-SWEEP-LOW-ABSORB-SNAPBACK-001::E02","STR-LIQUIDITY-SWEEP","Liquidity Sweep","PAT-SWEEP-LOW-ABSORB-SNAPBACK-001","Liquidity Sweep / Low Stop Run / Buy Absorption / Snapback","0.1.0","ADVANCE","S01_OBSERVED","prior low下のliquidity cluster","S02_OBSERVED","aggressive sell sweep","aggressive sell sweep","ADVANCED","","","REACTION","HYBRID","WORLD_DERIVED","S18 S23"
"PAT-SWEEP-LOW-ABSORB-SNAPBACK-001::E03","STR-LIQUIDITY-SWEEP","Liquidity Sweep","PAT-SWEEP-LOW-ABSORB-SNAPBACK-001","Liquidity Sweep / Low Stop Run / Buy Absorption / Snapback","0.1.0","ADVANCE","S02_OBSERVED","aggressive sell sweep","S03_OBSERVED","large buy absorption","large buy absorption","ADVANCED","","","REACTION","HYBRID","WORLD_DERIVED","S18 S23"
"PAT-SWEEP-LOW-ABSORB-SNAPBACK-001::E04","STR-LIQUIDITY-SWEEP","Liquidity Sweep","PAT-SWEEP-LOW-ABSORB-SNAPBACK-001","Liquidity Sweep / Low Stop Run / Buy Absorption / Snapback","0.1.0","ADVANCE","S03_OBSERVED","large buy absorption","S04_OBSERVED","no lower progress","no lower progress","ADVANCED","","","REACTION","HYBRID","WORLD_DERIVED","S18 S23"
"PAT-SWEEP-LOW-ABSORB-SNAPBACK-001::E05","STR-LIQUIDITY-SWEEP","Liquidity Sweep","PAT-SWEEP-LOW-ABSORB-SNAPBACK-001","Liquidity Sweep / Low Stop Run / Buy Absorption / Snapback","0.1.0","ADVANCE","S04_OBSERVED","no lower progress","S05_OBSERVED","prior range復帰","prior range復帰","ADVANCED","","","REACTION","HYBRID","WORLD_DERIVED","S18 S23"
"PAT-SWEEP-LOW-ABSORB-SNAPBACK-001::E90","STR-LIQUIDITY-SWEEP","Liquidity Sweep","PAT-SWEEP-LOW-ABSORB-SNAPBACK-001","Liquidity Sweep / Low Stop Run / Buy Absorption / Snapback","0.1.0","TERMINAL","S05_OBSERVED","prior range復帰","S90_ORDER_READY","Pattern観察完了。risk／execution gateへOrder Intentを渡せる","BUY ready","ORDER_READY","BUY ready","","REACTION","HYBRID","WORLD_DERIVED","S18 S23"
"PAT-SWEEP-LOW-ABSORB-SNAPBACK-001::E98","STR-LIQUIDITY-SWEEP","Liquidity Sweep","PAT-SWEEP-LOW-ABSORB-SNAPBACK-001","Liquidity Sweep / Low Stop Run / Buy Absorption / Snapback","0.1.0","INVALIDATE","ANY_ACTIVE_STATE","S00からterminal前までの任意active state","S98_INVALIDATED","反証によりObservation Instance終了","low外でvolume／value形成","INVALIDATED","","low外でvolume／value形成","REACTION","HYBRID","WORLD_DERIVED","S18 S23"
"PAT-SWEEP-LOW-ABSORB-SNAPBACK-001::E99","STR-LIQUIDITY-SWEEP","Liquidity Sweep","PAT-SWEEP-LOW-ABSORB-SNAPBACK-001","Liquidity Sweep / Low Stop Run / Buy Absorption / Snapback","0.1.0","EXPIRE","ANY_ACTIVE_STATE","S00からterminal前までの任意active state","S99_EXPIRED","観察期限到達によりObservation Instance終了","expiry_class=REACTIONの較正済み期限到達","EXPIRED","","","REACTION","HYBRID","WORLD_DERIVED","S18 S23"
"PAT-SWEEP-ICEBERG-DRYUP-001::E01","STR-LIQUIDITY-SWEEP","Liquidity Sweep","PAT-SWEEP-ICEBERG-DRYUP-001","Liquidity Sweep / Stops into Iceberg / Aggressor Dry-Up","0.1.0","ADVANCE","S00_ARMED_BY_HOOK","Hookがnamed PatternのObservation Instanceを開始","S01_OBSERVED","strong move","strong move","ADVANCED","","","REACTION","INFERRED","WORLD_DERIVED","S17"
"PAT-SWEEP-ICEBERG-DRYUP-001::E02","STR-LIQUIDITY-SWEEP","Liquidity Sweep","PAT-SWEEP-ICEBERG-DRYUP-001","Liquidity Sweep / Stops into Iceberg / Aggressor Dry-Up","0.1.0","ADVANCE","S01_OBSERVED","strong move","S02_OBSERVED","stop sweep","stop sweep","ADVANCED","","","REACTION","INFERRED","WORLD_DERIVED","S17"
"PAT-SWEEP-ICEBERG-DRYUP-001::E03","STR-LIQUIDITY-SWEEP","Liquidity Sweep","PAT-SWEEP-ICEBERG-DRYUP-001","Liquidity Sweep / Stops into Iceberg / Aggressor Dry-Up","0.1.0","ADVANCE","S02_OBSERVED","stop sweep","S03_OBSERVED","iceberg-like wall execution","iceberg-like wall execution","ADVANCED","","","REACTION","INFERRED","WORLD_DERIVED","S17"
"PAT-SWEEP-ICEBERG-DRYUP-001::E04","STR-LIQUIDITY-SWEEP","Liquidity Sweep","PAT-SWEEP-ICEBERG-DRYUP-001","Liquidity Sweep / Stops into Iceberg / Aggressor Dry-Up","0.1.0","ADVANCE","S03_OBSERVED","iceberg-like wall execution","S04_OBSERVED","aggressionがdry-up","aggressionがdry-up","ADVANCED","","","REACTION","INFERRED","WORLD_DERIVED","S17"
"PAT-SWEEP-ICEBERG-DRYUP-001::E05","STR-LIQUIDITY-SWEEP","Liquidity Sweep","PAT-SWEEP-ICEBERG-DRYUP-001","Liquidity Sweep / Stops into Iceberg / Aggressor Dry-Up","0.1.0","ADVANCE","S04_OBSERVED","aggressionがdry-up","S05_OBSERVED","opposite aggression開始","opposite aggression開始","ADVANCED","","","REACTION","INFERRED","WORLD_DERIVED","S17"
"PAT-SWEEP-ICEBERG-DRYUP-001::E90","STR-LIQUIDITY-SWEEP","Liquidity Sweep","PAT-SWEEP-ICEBERG-DRYUP-001","Liquidity Sweep / Stops into Iceberg / Aggressor Dry-Up","0.1.0","TERMINAL","S05_OBSERVED","opposite aggression開始","S90_ORDER_READY","Pattern観察完了。risk／execution gateへOrder Intentを渡せる","reversal-side ready","ORDER_READY","reversal-side ready","","REACTION","INFERRED","WORLD_DERIVED","S17"
"PAT-SWEEP-ICEBERG-DRYUP-001::E98","STR-LIQUIDITY-SWEEP","Liquidity Sweep","PAT-SWEEP-ICEBERG-DRYUP-001","Liquidity Sweep / Stops into Iceberg / Aggressor Dry-Up","0.1.0","INVALIDATE","ANY_ACTIVE_STATE","S00からterminal前までの任意active state","S98_INVALIDATED","反証によりObservation Instance終了","wall消費後もsame-side aggression継続","INVALIDATED","","wall消費後もsame-side aggression継続","REACTION","INFERRED","WORLD_DERIVED","S17"
"PAT-SWEEP-ICEBERG-DRYUP-001::E99","STR-LIQUIDITY-SWEEP","Liquidity Sweep","PAT-SWEEP-ICEBERG-DRYUP-001","Liquidity Sweep / Stops into Iceberg / Aggressor Dry-Up","0.1.0","EXPIRE","ANY_ACTIVE_STATE","S00からterminal前までの任意active state","S99_EXPIRED","観察期限到達によりObservation Instance終了","expiry_class=REACTIONの較正済み期限到達","EXPIRED","","","REACTION","INFERRED","WORLD_DERIVED","S17"
"PAT-SWEEP-QUICK-RETURN-TRAP-001::E01","STR-LIQUIDITY-SWEEP","Liquidity Sweep","PAT-SWEEP-QUICK-RETURN-TRAP-001","Liquidity Sweep / Quick Range Return / Trapped Traders","0.1.0","ADVANCE","S00_ARMED_BY_HOOK","Hookがnamed PatternのObservation Instanceを開始","S01_OBSERVED","level break／stops","level break／stops","ADVANCED","","","REACTION","HYBRID","WORLD_DERIVED","S16 S18"
"PAT-SWEEP-QUICK-RETURN-TRAP-001::E02","STR-LIQUIDITY-SWEEP","Liquidity Sweep","PAT-SWEEP-QUICK-RETURN-TRAP-001","Liquidity Sweep / Quick Range Return / Trapped Traders","0.1.0","ADVANCE","S01_OBSERVED","level break／stops","S02_OBSERVED","outside滞在短い","outside滞在短い","ADVANCED","","","REACTION","HYBRID","WORLD_DERIVED","S16 S18"
"PAT-SWEEP-QUICK-RETURN-TRAP-001::E03","STR-LIQUIDITY-SWEEP","Liquidity Sweep","PAT-SWEEP-QUICK-RETURN-TRAP-001","Liquidity Sweep / Quick Range Return / Trapped Traders","0.1.0","ADVANCE","S02_OBSERVED","outside滞在短い","S03_OBSERVED","range内復帰","range内復帰","ADVANCED","","","REACTION","HYBRID","WORLD_DERIVED","S16 S18"
"PAT-SWEEP-QUICK-RETURN-TRAP-001::E04","STR-LIQUIDITY-SWEEP","Liquidity Sweep","PAT-SWEEP-QUICK-RETURN-TRAP-001","Liquidity Sweep / Quick Range Return / Trapped Traders","0.1.0","ADVANCE","S03_OBSERVED","range内復帰","S04_OBSERVED","breakout参加者のopposite exit flow","breakout参加者のopposite exit flow","ADVANCED","","","REACTION","HYBRID","WORLD_DERIVED","S16 S18"
"PAT-SWEEP-QUICK-RETURN-TRAP-001::E05","STR-LIQUIDITY-SWEEP","Liquidity Sweep","PAT-SWEEP-QUICK-RETURN-TRAP-001","Liquidity Sweep / Quick Range Return / Trapped Traders","0.1.0","ADVANCE","S04_OBSERVED","breakout参加者のopposite exit flow","S05_OBSERVED","reverse acceleration","reverse acceleration","ADVANCED","","","REACTION","HYBRID","WORLD_DERIVED","S16 S18"
"PAT-SWEEP-QUICK-RETURN-TRAP-001::E90","STR-LIQUIDITY-SWEEP","Liquidity Sweep","PAT-SWEEP-QUICK-RETURN-TRAP-001","Liquidity Sweep / Quick Range Return / Trapped Traders","0.1.0","TERMINAL","S05_OBSERVED","reverse acceleration","S90_ORDER_READY","Pattern観察完了。risk／execution gateへOrder Intentを渡せる","reversal-side ready","ORDER_READY","reversal-side ready","","REACTION","HYBRID","WORLD_DERIVED","S16 S18"
"PAT-SWEEP-QUICK-RETURN-TRAP-001::E98","STR-LIQUIDITY-SWEEP","Liquidity Sweep","PAT-SWEEP-QUICK-RETURN-TRAP-001","Liquidity Sweep / Quick Range Return / Trapped Traders","0.1.0","INVALIDATE","ANY_ACTIVE_STATE","S00からterminal前までの任意active state","S98_INVALIDATED","反証によりObservation Instance終了","range復帰せずnew level hold","INVALIDATED","","range復帰せずnew level hold","REACTION","HYBRID","WORLD_DERIVED","S16 S18"
"PAT-SWEEP-QUICK-RETURN-TRAP-001::E99","STR-LIQUIDITY-SWEEP","Liquidity Sweep","PAT-SWEEP-QUICK-RETURN-TRAP-001","Liquidity Sweep / Quick Range Return / Trapped Traders","0.1.0","EXPIRE","ANY_ACTIVE_STATE","S00からterminal前までの任意active state","S99_EXPIRED","観察期限到達によりObservation Instance終了","expiry_class=REACTIONの較正済み期限到達","EXPIRED","","","REACTION","HYBRID","WORLD_DERIVED","S16 S18"
"PAT-SWEEP-FRONTRUN-LIQUIDITY-TARGET-001::E01","STR-LIQUIDITY-SWEEP","Liquidity Sweep","PAT-SWEEP-FRONTRUN-LIQUIDITY-TARGET-001","Liquidity Sweep / Sell Stops / Front-Run Absorption / Offer Target","0.1.0","ADVANCE","S00_ARMED_BY_HOOK","Hookがnamed PatternのObservation Instanceを開始","S01_OBSERVED","low側stop run","low側stop run","ADVANCED","","","REACTION","HYBRID","WORLD_DERIVED","S23"
"PAT-SWEEP-FRONTRUN-LIQUIDITY-TARGET-001::E02","STR-LIQUIDITY-SWEEP","Liquidity Sweep","PAT-SWEEP-FRONTRUN-LIQUIDITY-TARGET-001","Liquidity Sweep / Sell Stops / Front-Run Absorption / Offer Target","0.1.0","ADVANCE","S01_OBSERVED","low側stop run","S02_OBSERVED","buy absorptionがlarge bid liquidity前で出現","buy absorptionがlarge bid liquidity前で出現","ADVANCED","","","REACTION","HYBRID","WORLD_DERIVED","S23"
"PAT-SWEEP-FRONTRUN-LIQUIDITY-TARGET-001::E03","STR-LIQUIDITY-SWEEP","Liquidity Sweep","PAT-SWEEP-FRONTRUN-LIQUIDITY-TARGET-001","Liquidity Sweep / Sell Stops / Front-Run Absorption / Offer Target","0.1.0","ADVANCE","S02_OBSERVED","buy absorptionがlarge bid liquidity前で出現","S03_OBSERVED","bottom維持","bottom維持","ADVANCED","","","REACTION","HYBRID","WORLD_DERIVED","S23"
"PAT-SWEEP-FRONTRUN-LIQUIDITY-TARGET-001::E04","STR-LIQUIDITY-SWEEP","Liquidity Sweep","PAT-SWEEP-FRONTRUN-LIQUIDITY-TARGET-001","Liquidity Sweep / Sell Stops / Front-Run Absorption / Offer Target","0.1.0","ADVANCE","S03_OBSERVED","bottom維持","S04_OBSERVED","buyers参加","buyers参加","ADVANCED","","","REACTION","HYBRID","WORLD_DERIVED","S23"
"PAT-SWEEP-FRONTRUN-LIQUIDITY-TARGET-001::E05","STR-LIQUIDITY-SWEEP","Liquidity Sweep","PAT-SWEEP-FRONTRUN-LIQUIDITY-TARGET-001","Liquidity Sweep / Sell Stops / Front-Run Absorption / Offer Target","0.1.0","ADVANCE","S04_OBSERVED","buyers参加","S05_OBSERVED","upper offer liquidityへ移動","upper offer liquidityへ移動","ADVANCED","","","REACTION","HYBRID","WORLD_DERIVED","S23"
