"strategy_id","variant","phase","role","gate","condition_id","condition_key","independence_lineage","rationale"
"MOMENTUM_EXHAUSTION","BOTH","PRE_ORDER","EXECUTION","HARD_ALL","CD-G14-015","broker_max_volume_not_exceeded","EXECUTION_RISK:broker_max_volume_not_exceeded","HFM自動発注前のhard gate"
"MOMENTUM_EXHAUSTION","BOTH","PRE_ORDER","EXECUTION","HARD_ALL","CD-G14-016","broker_stop_distance_valid","EXECUTION_RISK:broker_stop_distance_valid","HFM自動発注前のhard gate"
"MOMENTUM_EXHAUSTION","BOTH","PRE_ORDER","EXECUTION","HARD_ALL","CD-G14-017","duplicate_intent_absent","EXECUTION_RISK:duplicate_intent_absent","HFM自動発注前のhard gate"
"MOMENTUM_EXHAUSTION","BOTH","PRE_ORDER","EXECUTION","HARD_ALL","CD-G14-018","outstanding_order_conflict_absent","EXECUTION_RISK:outstanding_order_conflict_absent","HFM自動発注前のhard gate"
"MOMENTUM_EXHAUSTION","BOTH","PRE_ORDER","EXECUTION","HARD_ALL","CD-G14-019","idempotency_key_available","EXECUTION_RISK:idempotency_key_available","HFM自動発注前のhard gate"
"MOMENTUM_EXHAUSTION","BOTH","PRE_ORDER","EXECUTION","HARD_ALL","CD-G14-020","execution_mode_allowed","EXECUTION_RISK:execution_mode_allowed","HFM自動発注前のhard gate"
"MOMENTUM_EXHAUSTION","BOTH","PRE_ORDER","EXECUTION","HARD_ALL","CD-G14-021","daily_loss_limit_clear","EXECUTION_RISK:daily_loss_limit_clear","HFM自動発注前のhard gate"
"MOMENTUM_EXHAUSTION","BOTH","PRE_ORDER","EXECUTION","HARD_ALL","CD-G14-022","drawdown_limit_clear","EXECUTION_RISK:drawdown_limit_clear","HFM自動発注前のhard gate"
"MOMENTUM_EXHAUSTION","BOTH","PRE_ORDER","EXECUTION","HARD_ALL","CD-G14-023","cooldown_elapsed","EXECUTION_RISK:cooldown_elapsed","HFM自動発注前のhard gate"
"MOMENTUM_EXHAUSTION","BOTH","PRE_ORDER","EXECUTION","HARD_ALL","CD-G14-024","max_order_rate_clear","EXECUTION_RISK:max_order_rate_clear","HFM自動発注前のhard gate"
"MOMENTUM_EXHAUSTION","BOTH","PRE_ORDER","EXECUTION","HARD_ALL","CD-G14-025","recent_reject_rate_acceptable","EXECUTION_RISK:recent_reject_rate_acceptable","HFM自動発注前のhard gate"
"MOMENTUM_EXHAUSTION","BOTH","PRE_ORDER","EXECUTION","HARD_ALL","CD-G14-026","recent_fill_rate_acceptable","EXECUTION_RISK:recent_fill_rate_acceptable","HFM自動発注前のhard gate"
"MOMENTUM_EXHAUSTION","BOTH","PRE_ORDER","EXECUTION","HARD_ALL","CD-G14-027","emergency_stop_clear","EXECUTION_RISK:emergency_stop_clear","HFM自動発注前のhard gate"
"MOMENTUM_EXHAUSTION","BOTH","PRE_ORDER","EXECUTION","DERIVED_SUMMARY","CD-G14-028","all_execution_hard_gates_pass","EXECUTION_RISK:all_execution_hard_gates_pass","個別execution gateの集約結果であり独立票ではない"
"MOMENTUM_EXHAUSTION","LONG","CONTEXT","LOCATION","BIND_ONE_REFERENCE","CD-G03-013","distance_to_session_low","LOCATION:session_low","Strategy instanceは候補から一つのactive referenceを事前bindingし後付け選択しない"
"MOMENTUM_EXHAUSTION","LONG","CONTEXT","LOCATION","BIND_ONE_REFERENCE","CD-G03-014","relation_to_session_low","LOCATION:session_low","Strategy instanceは候補から一つのactive referenceを事前bindingし後付け選択しない"
"MOMENTUM_EXHAUSTION","LONG","CONTEXT","LOCATION","BIND_ONE_REFERENCE","CD-G03-017","distance_to_previous_day_low","LOCATION:previous_day_low","Strategy instanceは候補から一つのactive referenceを事前bindingし後付け選択しない"
"MOMENTUM_EXHAUSTION","LONG","CONTEXT","LOCATION","BIND_ONE_REFERENCE","CD-G03-018","relation_to_previous_day_low","LOCATION:previous_day_low","Strategy instanceは候補から一つのactive referenceを事前bindingし後付け選択しない"
"MOMENTUM_EXHAUSTION","LONG","CONTEXT","LOCATION","BIND_ONE_REFERENCE","CD-G03-031","distance_to_rolling_15m_low","LOCATION:rolling_15m_low","Strategy instanceは候補から一つのactive referenceを事前bindingし後付け選択しない"
"MOMENTUM_EXHAUSTION","LONG","CONTEXT","LOCATION","BIND_ONE_REFERENCE","CD-G03-032","relation_to_rolling_15m_low","LOCATION:rolling_15m_low","Strategy instanceは候補から一つのactive referenceを事前bindingし後付け選択しない"
"MOMENTUM_EXHAUSTION","LONG","CONTEXT","LOCATION","BIND_ONE_REFERENCE","CD-G03-035","distance_to_rolling_1h_low","LOCATION:rolling_1h_low","Strategy instanceは候補から一つのactive referenceを事前bindingし後付け選択しない"
"MOMENTUM_EXHAUSTION","LONG","CONTEXT","LOCATION","BIND_ONE_REFERENCE","CD-G03-036","relation_to_rolling_1h_low","LOCATION:rolling_1h_low","Strategy instanceは候補から一つのactive referenceを事前bindingし後付け選択しない"
"MOMENTUM_EXHAUSTION","LONG","CONTEXT","LOCATION","BIND_ONE_REFERENCE","CD-G03-045","distance_to_profile_val","LOCATION:profile_val","Strategy instanceは候補から一つのactive referenceを事前bindingし後付け選択しない"
"MOMENTUM_EXHAUSTION","LONG","CONTEXT","LOCATION","BIND_ONE_REFERENCE","CD-G03-046","relation_to_profile_val","LOCATION:profile_val","Strategy instanceは候補から一つのactive referenceを事前bindingし後付け選択しない"
"MOMENTUM_EXHAUSTION","LONG","CONTEXT","LOCATION","BIND_ONE_REFERENCE","CD-G03-047","distance_to_active_range_mid","LOCATION:active_range_mid","Strategy instanceは候補から一つのactive referenceを事前bindingし後付け選択しない"
"MOMENTUM_EXHAUSTION","LONG","CONTEXT","LOCATION","BIND_ONE_REFERENCE","CD-G03-048","relation_to_active_range_mid","LOCATION:active_range_mid","Strategy instanceは候補から一つのactive referenceを事前bindingし後付け選択しない"
"MOMENTUM_EXHAUSTION","LONG","ENTRY","DECISION","AT_LEAST_ONE","CD-G09-002","upward_progress_ticks_1s","PRICE_RESPONSE:upward_progress_ticks","反対responseを要求"
"MOMENTUM_EXHAUSTION","LONG","ENTRY","DECISION","AT_LEAST_ONE","CD-G09-003","upward_progress_ticks_5s","PRICE_RESPONSE:upward_progress_ticks","反対responseを要求"
"MOMENTUM_EXHAUSTION","LONG","ENTRY","DECISION","AT_LEAST_ONE","CD-G16-009","buyers_jump_in","COMPOSITE:AGGRESSION:BUY_ENTRY","反対responseを要求"
"MOMENTUM_EXHAUSTION","LONG","ENTRY","DECISION","REQUIRED","CD-G16-025","reclaim_above_reference","COMPOSITE:RECLAIM:ABOVE","反転方向reference reclaimを必須化"
"MOMENTUM_EXHAUSTION","LONG","ENTRY","DECISION","AT_LEAST_ONE","CD-G16-040","directional_flow_resumed_up","COMPOSITE:FLOW_CHARACTER:RESUME_UP","反対responseを要求"
"MOMENTUM_EXHAUSTION","LONG","ENTRY","SUPPORTING","AT_LEAST_ONE_INDEPENDENT","CD-G06-013","queue_imbalance_top5","BOOK_SHAPE:QUEUE_IMBALANCE","反転確認。liquidation/OIはcontextで単独決定しない"
"MOMENTUM_EXHAUSTION","LONG","ENTRY","SUPPORTING","AT_LEAST_ONE_INDEPENDENT","CD-G06-014","microprice_top5","BOOK_SHAPE:MICROPRICE","反転確認。liquidation/OIはcontextで単独決定しない"
"MOMENTUM_EXHAUSTION","LONG","ENTRY","SUPPORTING","AT_LEAST_ONE_INDEPENDENT","CD-G07-011","bid_refresh_count_1s","BOOK_EVENT:bid:refresh_count","反転確認。liquidation/OIはcontextで単独決定しない"
"MOMENTUM_EXHAUSTION","LONG","ENTRY","SUPPORTING","AT_LEAST_ONE_INDEPENDENT","CD-G10-002","trade_delta_5s","DELTA_FOOTPRINT:trade_delta","反転確認。liquidation/OIはcontextで単独決定しない"
"MOMENTUM_EXHAUSTION","LONG","ENTRY","SUPPORTING","AT_LEAST_ONE_INDEPENDENT","CD-G10-010","cvd_slope_5s","DELTA_FOOTPRINT:cvd_slope","反転確認。liquidation/OIはcontextで単独決定しない"
"MOMENTUM_EXHAUSTION","LONG","ENTRY","SUPPORTING","AT_LEAST_ONE_INDEPENDENT","CD-G10-030","stacked_buy_imbalance_depth_5s","DELTA_FOOTPRINT:stacked_buy_imbalance_depth","反転確認。liquidation/OIはcontextで単独決定しない"
"MOMENTUM_EXHAUSTION","LONG","ENTRY","SUPPORTING","AT_LEAST_ONE_INDEPENDENT","CD-G12-003","price_oi_joint_state_5m","DERIVATIVES:PRICE_OI","反転確認。liquidation/OIはcontextで単独決定しない"
"MOMENTUM_EXHAUSTION","LONG","ENTRY","SUPPORTING","AT_LEAST_ONE_INDEPENDENT","CD-G13-022","direction_agreement_1s","CROSS_VENUE:direction_agreement","反転確認。liquidation/OIはcontextで単独決定しない"
"MOMENTUM_EXHAUSTION","LONG","ENTRY","SUPPORTING","AT_LEAST_ONE_INDEPENDENT","CD-G16-047","observed_liquidation_led_downmove","COMPOSITE:LIQUIDATION_LED:DOWN","反転確認。liquidation/OIはcontextで単独決定しない"
"MOMENTUM_EXHAUSTION","LONG","POSITION","INVALIDATION","INVALIDATE_ANY","CD-G16-018","acceptance_below_reference","COMPOSITE:ACCEPTANCE:BELOW","extreme更新と下側acceptance"
"MOMENTUM_EXHAUSTION","LONG","POSITION","INVALIDATION","INVALIDATE_ANY","CD-G16-022","downside_breakout_follow_through","COMPOSITE:BREAKOUT:DOWN:FOLLOW_THROUGH","extreme更新と下側acceptance"
"MOMENTUM_EXHAUSTION","LONG","POSITION","INVALIDATION","INVALIDATE_ANY","CD-G16-026","reclaim_below_reference","COMPOSITE:RECLAIM:BELOW","extreme更新と下側acceptance"
"MOMENTUM_EXHAUSTION","LONG","PRE_ENTRY","APPROACH","INPUT","CD-G08-026","sell_market_volume_1s","TAPE:sell:market_volume","下方向extensionのaggressionとprogress履歴"
"MOMENTUM_EXHAUSTION","LONG","PRE_ENTRY","APPROACH","INPUT","CD-G08-027","sell_market_volume_5s","TAPE:sell:market_volume","下方向extensionのaggressionとprogress履歴"
"MOMENTUM_EXHAUSTION","LONG","PRE_ENTRY","APPROACH","INPUT","CD-G08-041","sell_trade_rate_1s","TAPE:sell:trade_rate","下方向extensionのaggressionとprogress履歴"
"MOMENTUM_EXHAUSTION","LONG","PRE_ENTRY","APPROACH","INPUT","CD-G08-042","sell_trade_rate_5s","TAPE:sell:trade_rate","下方向extensionのaggressionとprogress履歴"
"MOMENTUM_EXHAUSTION","LONG","PRE_ENTRY","APPROACH","INPUT","CD-G08-048","sell_side_share_5s","TAPE:sell:side_share","下方向extensionのaggressionとprogress履歴"
"MOMENTUM_EXHAUSTION","LONG","PRE_ENTRY","APPROACH","INPUT","CD-G09-007","downward_progress_ticks_5s","PRICE_RESPONSE:downward_progress_ticks","下方向extensionのaggressionとprogress履歴"
"MOMENTUM_EXHAUSTION","LONG","PRE_ENTRY","APPROACH","INPUT","CD-G09-008","downward_progress_ticks_30s","PRICE_RESPONSE:downward_progress_ticks","下方向extensionのaggressionとprogress履歴"
"MOMENTUM_EXHAUSTION","LONG","PRE_ENTRY","APPROACH","INPUT","CD-G09-022","sell_efficiency_1s","PRICE_RESPONSE:sell_efficiency","下方向extensionのaggressionとprogress履歴"
"MOMENTUM_EXHAUSTION","LONG","PRE_ENTRY","APPROACH","INPUT","CD-G09-023","sell_efficiency_5s","PRICE_RESPONSE:sell_efficiency","下方向extensionのaggressionとprogress履歴"
"MOMENTUM_EXHAUSTION","LONG","PRE_ENTRY","APPROACH","INPUT","CD-G16-032","sell_momentum_accelerating","COMPOSITE:MOMENTUM:SELL","下方向extensionのaggressionとprogress履歴"
"MOMENTUM_EXHAUSTION","LONG","PRE_ENTRY","CONTRADICTION","VETO_ANY","CD-G16-018","acceptance_below_reference","COMPOSITE:ACCEPTANCE:BELOW","元momentum再加速"
"MOMENTUM_EXHAUSTION","LONG","PRE_ENTRY","CONTRADICTION","VETO_ANY","CD-G16-022","downside_breakout_follow_through","COMPOSITE:BREAKOUT:DOWN:FOLLOW_THROUGH","元momentum再加速"
"MOMENTUM_EXHAUSTION","LONG","PRE_ENTRY","CONTRADICTION","VETO_ANY","CD-G16-032","sell_momentum_accelerating","COMPOSITE:MOMENTUM:SELL","元momentum再加速"
"MOMENTUM_EXHAUSTION","LONG","PRE_ENTRY","CONTRADICTION","VETO_ANY","CD-G16-037","bid_passive_defense_failed","COMPOSITE:PASSIVE_DEFENSE:BID","元momentum再加速"
"MOMENTUM_EXHAUSTION","LONG","PRE_ENTRY","CONTRADICTION","VETO_ANY","CD-G16-043","downward_sweep_active","COMPOSITE:SWEEP:DOWN","元momentum再加速"
"MOMENTUM_EXHAUSTION","LONG","PRE_ENTRY","EXHAUSTION","AT_LEAST_ONE","CD-G09-030","sell_no_progress_ratio_1s","PRICE_RESPONSE:sell_no_progress_ratio","aggression継続に対するprogress低下。出来高減だけでは不可"
"MOMENTUM_EXHAUSTION","LONG","PRE_ENTRY","EXHAUSTION","AT_LEAST_ONE","CD-G09-031","sell_no_progress_ratio_5s","PRICE_RESPONSE:sell_no_progress_ratio","aggression継続に対するprogress低下。出来高減だけでは不可"
"MOMENTUM_EXHAUSTION","LONG","PRE_ENTRY","EXHAUSTION","AT_LEAST_ONE","CD-G09-032","sell_no_progress_ratio_30s","PRICE_RESPONSE:sell_no_progress_ratio","aggression継続に対するprogress低下。出来高減だけでは不可"
"MOMENTUM_EXHAUSTION","LONG","PRE_ENTRY","EXHAUSTION","AT_LEAST_ONE","CD-G16-001","bid_absorption_like_active","COMPOSITE:ABSORPTION:BID","aggression継続に対するprogress低下。出来高減だけでは不可"
"MOMENTUM_EXHAUSTION","LONG","PRE_ENTRY","EXHAUSTION","AT_LEAST_ONE","CD-G16-008","seller_fade_active","COMPOSITE:FADE:SELLER","aggression継続に対するprogress低下。出来高減だけでは不可"
"MOMENTUM_EXHAUSTION","LONG","PRE_ENTRY","EXHAUSTION","AT_LEAST_ONE","CD-G16-012","trapped_sellers_like","COMPOSITE:TRAPPED_LIKE:SELLER","aggression継続に対するprogress低下。出来高減だけでは不可"
"MOMENTUM_EXHAUSTION","LONG","PRE_ENTRY","EXHAUSTION","AT_LEAST_ONE","CD-G16-016","low_rejection_active","COMPOSITE:REJECTION:LOW","aggression継続に対するprogress低下。出来高減だけでは不可"
"MOMENTUM_EXHAUSTION","LONG","PRE_ENTRY","EXHAUSTION","AT_LEAST_ONE","CD-G16-034","sell_momentum_fading","COMPOSITE:MOMENTUM:SELL","aggression継続に対するprogress低下。出来高減だけでは不可"
"MOMENTUM_EXHAUSTION","LONG","PRE_ENTRY","EXHAUSTION","AT_LEAST_ONE","CD-G16-048","flow_price_divergence_active","COMPOSITE:FLOW_PRICE:DIVERGENCE","aggression継続に対するprogress低下。出来高減だけでは不可"
"MOMENTUM_EXHAUSTION","SHORT","CONTEXT","LOCATION","BIND_ONE_REFERENCE","CD-G03-011","distance_to_session_high","LOCATION:session_high","Strategy instanceは候補から一つのactive referenceを事前bindingし後付け選択しない"
"MOMENTUM_EXHAUSTION","SHORT","CONTEXT","LOCATION","BIND_ONE_REFERENCE","CD-G03-012","relation_to_session_high","LOCATION:session_high","Strategy instanceは候補から一つのactive referenceを事前bindingし後付け選択しない"
"MOMENTUM_EXHAUSTION","SHORT","CONTEXT","LOCATION","BIND_ONE_REFERENCE","CD-G03-015","distance_to_previous_day_high","LOCATION:previous_day_high","Strategy instanceは候補から一つのactive referenceを事前bindingし後付け選択しない"
"MOMENTUM_EXHAUSTION","SHORT","CONTEXT","LOCATION","BIND_ONE_REFERENCE","CD-G03-016","relation_to_previous_day_high","LOCATION:previous_day_high","Strategy instanceは候補から一つのactive referenceを事前bindingし後付け選択しない"
"MOMENTUM_EXHAUSTION","SHORT","CONTEXT","LOCATION","BIND_ONE_REFERENCE","CD-G03-029","distance_to_rolling_15m_high","LOCATION:rolling_15m_high","Strategy instanceは候補から一つのactive referenceを事前bindingし後付け選択しない"
"MOMENTUM_EXHAUSTION","SHORT","CONTEXT","LOCATION","BIND_ONE_REFERENCE","CD-G03-030","relation_to_rolling_15m_high","LOCATION:rolling_15m_high","Strategy instanceは候補から一つのactive referenceを事前bindingし後付け選択しない"
"MOMENTUM_EXHAUSTION","SHORT","CONTEXT","LOCATION","BIND_ONE_REFERENCE","CD-G03-033","distance_to_rolling_1h_high","LOCATION:rolling_1h_high","Strategy instanceは候補から一つのactive referenceを事前bindingし後付け選択しない"
"MOMENTUM_EXHAUSTION","SHORT","CONTEXT","LOCATION","BIND_ONE_REFERENCE","CD-G03-034","relation_to_rolling_1h_high","LOCATION:rolling_1h_high","Strategy instanceは候補から一つのactive referenceを事前bindingし後付け選択しない"
"MOMENTUM_EXHAUSTION","SHORT","CONTEXT","LOCATION","BIND_ONE_REFERENCE","CD-G03-043","distance_to_profile_vah","LOCATION:profile_vah","Strategy instanceは候補から一つのactive referenceを事前bindingし後付け選択しない"
"MOMENTUM_EXHAUSTION","SHORT","CONTEXT","LOCATION","BIND_ONE_REFERENCE","CD-G03-044","relation_to_profile_vah","LOCATION:profile_vah","Strategy instanceは候補から一つのactive referenceを事前bindingし後付け選択しない"
"MOMENTUM_EXHAUSTION","SHORT","CONTEXT","LOCATION","BIND_ONE_REFERENCE","CD-G03-047","distance_to_active_range_mid","LOCATION:active_range_mid","Strategy instanceは候補から一つのactive referenceを事前bindingし後付け選択しない"
"MOMENTUM_EXHAUSTION","SHORT","CONTEXT","LOCATION","BIND_ONE_REFERENCE","CD-G03-048","relation_to_active_range_mid","LOCATION:active_range_mid","Strategy instanceは候補から一つのactive referenceを事前bindingし後付け選択しない"
"MOMENTUM_EXHAUSTION","SHORT","ENTRY","DECISION","AT_LEAST_ONE","CD-G09-006","downward_progress_ticks_1s","PRICE_RESPONSE:downward_progress_ticks","反対responseを要求"
"MOMENTUM_EXHAUSTION","SHORT","ENTRY","DECISION","AT_LEAST_ONE","CD-G09-007","downward_progress_ticks_5s","PRICE_RESPONSE:downward_progress_ticks","反対responseを要求"
"MOMENTUM_EXHAUSTION","SHORT","ENTRY","DECISION","AT_LEAST_ONE","CD-G16-010","sellers_jump_in","COMPOSITE:AGGRESSION:SELL_ENTRY","反対responseを要求"
"MOMENTUM_EXHAUSTION","SHORT","ENTRY","DECISION","REQUIRED","CD-G16-026","reclaim_below_reference","COMPOSITE:RECLAIM:BELOW","反転方向reference reclaimを必須化"
"MOMENTUM_EXHAUSTION","SHORT","ENTRY","DECISION","AT_LEAST_ONE","CD-G16-041","directional_flow_resumed_down","COMPOSITE:FLOW_CHARACTER:RESUME_DOWN","反対responseを要求"
"MOMENTUM_EXHAUSTION","SHORT","ENTRY","SUPPORTING","AT_LEAST_ONE_INDEPENDENT","CD-G06-013","queue_imbalance_top5","BOOK_SHAPE:QUEUE_IMBALANCE","反転確認"
"MOMENTUM_EXHAUSTION","SHORT","ENTRY","SUPPORTING","AT_LEAST_ONE_INDEPENDENT","CD-G06-014","microprice_top5","BOOK_SHAPE:MICROPRICE","反転確認"
"MOMENTUM_EXHAUSTION","SHORT","ENTRY","SUPPORTING","AT_LEAST_ONE_INDEPENDENT","CD-G07-035","ask_refresh_count_1s","BOOK_EVENT:ask:refresh_count","反転確認"
"MOMENTUM_EXHAUSTION","SHORT","ENTRY","SUPPORTING","AT_LEAST_ONE_INDEPENDENT","CD-G10-002","trade_delta_5s","DELTA_FOOTPRINT:trade_delta","反転確認"
"MOMENTUM_EXHAUSTION","SHORT","ENTRY","SUPPORTING","AT_LEAST_ONE_INDEPENDENT","CD-G10-010","cvd_slope_5s","DELTA_FOOTPRINT:cvd_slope","反転確認"
"MOMENTUM_EXHAUSTION","SHORT","ENTRY","SUPPORTING","AT_LEAST_ONE_INDEPENDENT","CD-G10-034","stacked_sell_imbalance_depth_5s","DELTA_FOOTPRINT:stacked_sell_imbalance_depth","反転確認"
"MOMENTUM_EXHAUSTION","SHORT","ENTRY","SUPPORTING","AT_LEAST_ONE_INDEPENDENT","CD-G12-003","price_oi_joint_state_5m","DERIVATIVES:PRICE_OI","反転確認"
"MOMENTUM_EXHAUSTION","SHORT","ENTRY","SUPPORTING","AT_LEAST_ONE_INDEPENDENT","CD-G13-022","direction_agreement_1s","CROSS_VENUE:direction_agreement","反転確認"
"MOMENTUM_EXHAUSTION","SHORT","ENTRY","SUPPORTING","AT_LEAST_ONE_INDEPENDENT","CD-G16-046","observed_liquidation_led_upmove","COMPOSITE:LIQUIDATION_LED:UP","反転確認"
"MOMENTUM_EXHAUSTION","SHORT","POSITION","INVALIDATION","INVALIDATE_ANY","CD-G16-017","acceptance_above_reference","COMPOSITE:ACCEPTANCE:ABOVE","extreme更新と上側acceptance"
"MOMENTUM_EXHAUSTION","SHORT","POSITION","INVALIDATION","INVALIDATE_ANY","CD-G16-021","upside_breakout_follow_through","COMPOSITE:BREAKOUT:UP:FOLLOW_THROUGH","extreme更新と上側acceptance"
"MOMENTUM_EXHAUSTION","SHORT","POSITION","INVALIDATION","INVALIDATE_ANY","CD-G16-025","reclaim_above_reference","COMPOSITE:RECLAIM:ABOVE","extreme更新と上側acceptance"
"MOMENTUM_EXHAUSTION","SHORT","PRE_ENTRY","APPROACH","INPUT","CD-G08-002","buy_market_volume_1s","TAPE:buy:market_volume","上方向extensionのaggressionとprogress履歴"
"MOMENTUM_EXHAUSTION","SHORT","PRE_ENTRY","APPROACH","INPUT","CD-G08-003","buy_market_volume_5s","TAPE:buy:market_volume","上方向extensionのaggressionとprogress履歴"
"MOMENTUM_EXHAUSTION","SHORT","PRE_ENTRY","APPROACH","INPUT","CD-G08-017","buy_trade_rate_1s","TAPE:buy:trade_rate","上方向extensionのaggressionとprogress履歴"
"MOMENTUM_EXHAUSTION","SHORT","PRE_ENTRY","APPROACH","INPUT","CD-G08-018","buy_trade_rate_5s","TAPE:buy:trade_rate","上方向extensionのaggressionとprogress履歴"
"MOMENTUM_EXHAUSTION","SHORT","PRE_ENTRY","APPROACH","INPUT","CD-G08-024","buy_side_share_5s","TAPE:buy:side_share","上方向extensionのaggressionとprogress履歴"
"MOMENTUM_EXHAUSTION","SHORT","PRE_ENTRY","APPROACH","INPUT","CD-G09-003","upward_progress_ticks_5s","PRICE_RESPONSE:upward_progress_ticks","上方向extensionのaggressionとprogress履歴"
"MOMENTUM_EXHAUSTION","SHORT","PRE_ENTRY","APPROACH","INPUT","CD-G09-004","upward_progress_ticks_30s","PRICE_RESPONSE:upward_progress_ticks","上方向extensionのaggressionとprogress履歴"
"MOMENTUM_EXHAUSTION","SHORT","PRE_ENTRY","APPROACH","INPUT","CD-G09-018","buy_efficiency_1s","PRICE_RESPONSE:buy_efficiency","上方向extensionのaggressionとprogress履歴"
"MOMENTUM_EXHAUSTION","SHORT","PRE_ENTRY","APPROACH","INPUT","CD-G09-019","buy_efficiency_5s","PRICE_RESPONSE:buy_efficiency","上方向extensionのaggressionとprogress履歴"
"MOMENTUM_EXHAUSTION","SHORT","PRE_ENTRY","APPROACH","INPUT","CD-G16-031","buy_momentum_accelerating","COMPOSITE:MOMENTUM:BUY","上方向extensionのaggressionとprogress履歴"
"MOMENTUM_EXHAUSTION","SHORT","PRE_ENTRY","CONTRADICTION","VETO_ANY","CD-G16-017","acceptance_above_reference","COMPOSITE:ACCEPTANCE:ABOVE","元momentum再加速"
"MOMENTUM_EXHAUSTION","SHORT","PRE_ENTRY","CONTRADICTION","VETO_ANY","CD-G16-021","upside_breakout_follow_through","COMPOSITE:BREAKOUT:UP:FOLLOW_THROUGH","元momentum再加速"
"MOMENTUM_EXHAUSTION","SHORT","PRE_ENTRY","CONTRADICTION","VETO_ANY","CD-G16-031","buy_momentum_accelerating","COMPOSITE:MOMENTUM:BUY","元momentum再加速"
"MOMENTUM_EXHAUSTION","SHORT","PRE_ENTRY","CONTRADICTION","VETO_ANY","CD-G16-038","ask_passive_defense_failed","COMPOSITE:PASSIVE_DEFENSE:ASK","元momentum再加速"
"MOMENTUM_EXHAUSTION","SHORT","PRE_ENTRY","CONTRADICTION","VETO_ANY","CD-G16-042","upward_sweep_active","COMPOSITE:SWEEP:UP","元momentum再加速"
"MOMENTUM_EXHAUSTION","SHORT","PRE_ENTRY","EXHAUSTION","AT_LEAST_ONE","CD-G09-026","buy_no_progress_ratio_1s","PRICE_RESPONSE:buy_no_progress_ratio","aggression継続に対するprogress低下"
"MOMENTUM_EXHAUSTION","SHORT","PRE_ENTRY","EXHAUSTION","AT_LEAST_ONE","CD-G09-027","buy_no_progress_ratio_5s","PRICE_RESPONSE:buy_no_progress_ratio","aggression継続に対するprogress低下"
"MOMENTUM_EXHAUSTION","SHORT","PRE_ENTRY","EXHAUSTION","AT_LEAST_ONE","CD-G09-028","buy_no_progress_ratio_30s","PRICE_RESPONSE:buy_no_progress_ratio","aggression継続に対するprogress低下"
"MOMENTUM_EXHAUSTION","SHORT","PRE_ENTRY","EXHAUSTION","AT_LEAST_ONE","CD-G16-002","ask_absorption_like_active","COMPOSITE:ABSORPTION:ASK","aggression継続に対するprogress低下"
"MOMENTUM_EXHAUSTION","SHORT","PRE_ENTRY","EXHAUSTION","AT_LEAST_ONE","CD-G16-007","buyer_fade_active","COMPOSITE:FADE:BUYER","aggression継続に対するprogress低下"
"MOMENTUM_EXHAUSTION","SHORT","PRE_ENTRY","EXHAUSTION","AT_LEAST_ONE","CD-G16-011","trapped_buyers_like","COMPOSITE:TRAPPED_LIKE:BUYER","aggression継続に対するprogress低下"
"MOMENTUM_EXHAUSTION","SHORT","PRE_ENTRY","EXHAUSTION","AT_LEAST_ONE","CD-G16-015","high_rejection_active","COMPOSITE:REJECTION:HIGH","aggression継続に対するprogress低下"
"MOMENTUM_EXHAUSTION","SHORT","PRE_ENTRY","EXHAUSTION","AT_LEAST_ONE","CD-G16-033","buy_momentum_fading","COMPOSITE:MOMENTUM:BUY","aggression継続に対するprogress低下"
"MOMENTUM_EXHAUSTION","SHORT","PRE_ENTRY","EXHAUSTION","AT_LEAST_ONE","CD-G16-048","flow_price_divergence_active","COMPOSITE:FLOW_PRICE:DIVERGENCE","aggression継続に対するprogress低下"
"PULLBACK_CONTINUATION","BOTH","CONTEXT","ENVIRONMENT","CONTEXT_INPUT","CD-G02-001","session_id","REGIME:session_id","市場環境を記録しvariant適用範囲を決める。calendar未接続値はUNKNOWNを許容"
"PULLBACK_CONTINUATION","BOTH","CONTEXT","ENVIRONMENT","CONTEXT_INPUT","CD-G02-002","session_phase","REGIME:session_phase","市場環境を記録しvariant適用範囲を決める。calendar未接続値はUNKNOWNを許容"
"PULLBACK_CONTINUATION","BOTH","CONTEXT","ENVIRONMENT","CONTEXT_INPUT","CD-G02-012","funding_event_proximity","REGIME:funding_event_proximity","市場環境を記録しvariant適用範囲を決める。calendar未接続値はUNKNOWNを許容"
"PULLBACK_CONTINUATION","BOTH","CONTEXT","ENVIRONMENT","CONTEXT_INPUT","CD-G02-014","scheduled_macro_event_proximity","REGIME:scheduled_macro_event_proximity","市場環境を記録しvariant適用範囲を決める。calendar未接続値はUNKNOWNを許容"
"PULLBACK_CONTINUATION","BOTH","CONTEXT","ENVIRONMENT","CONTEXT_INPUT","CD-G02-015","post_news_cooldown_state","REGIME:post_news_cooldown_state","市場環境を記録しvariant適用範囲を決める。calendar未接続値はUNKNOWNを許容"
"PULLBACK_CONTINUATION","BOTH","CONTEXT","ENVIRONMENT","CONTEXT_INPUT","CD-G02-016","trend_regime","REGIME:trend_regime","Strategy固有のregime適格性とbaseline比較"
"PULLBACK_CONTINUATION","BOTH","CONTEXT","ENVIRONMENT","CONTEXT_INPUT","CD-G02-017","balance_regime","REGIME:balance_regime","Strategy固有のregime適格性とbaseline比較"
